date,"Fairfield, CT","Hartford, CT","Litchfield, CT","New Haven, CT","Bergen, NJ","Hudson, NJ","Monmouth, NJ","Morris, NJ","Suffolk, NY","Westchester, NY","NYC, NY"
2020-07-25,-9.39,-10.9,19.8,-2.15,0.8200000000000001,-6.54,1.7500000000000002,-6.7,1.01,-12.4,-12.9
2020-07-26,-9.98,-10.100000000000001,17.2,-1.7399999999999998,1.01,-7.470000000000001,1.58,-5.390000000000001,1.37,-13.600000000000001,-12.3
2020-07-27,-7.51,-8.559999999999999,13.5,-2.52,1.25,-7.779999999999999,1.18,-6.04,1.6099999999999999,-14.2,-11.700000000000001
2020-07-28,-7.7,-8.48,14.2,-3.88,1.3599999999999999,-7.91,0.756,-7.3999999999999995,1.5699999999999998,-13.3,-13
2020-07-29,-8.03,-10.2,12.1,-4.72,1.7399999999999998,-9.26,-0.121,-8.59,1.1199999999999999,-13.700000000000001,-12.7
2020-07-30,-7.539999999999999,-10.299999999999999,9.569999999999999,-4.19,1.54,-11.600000000000001,-1.7500000000000002,-8.75,0.23500000000000001,-13.600000000000001,-12
2020-07-31,-7.290000000000001,-9.16,11.4,-4.46,0.954,-10.9,-1.4200000000000002,-6.550000000000001,1.59,-14.099999999999998,-11.1
2020-08-01,-8.63,-8.04,10.5,-4.8500000000000005,-0.132,-12.1,-2.4699999999999998,-9.610000000000001,0.39699999999999996,-15.6,-12.3
2020-08-02,-9.36,-8.01,10.5,-6,0.054900000000000004,-12.5,-3.2800000000000002,-9.700000000000001,-0.517,-14.799999999999999,-12.7
2020-08-03,-7.870000000000001,-9.2,13,-4.36,0.963,-12.3,-2.19,-8.450000000000001,0.617,-12.9,-10.8
2020-08-04,-9.34,-9.65,13,-6.59,-0.857,-13.600000000000001,-4.37,-10.299999999999999,-1.05,-15.4,-11
2020-08-05,-12,-12,9.06,-8.99,-2.08,-14.499999999999998,-6.05,-10.2,-2.5100000000000002,-16.900000000000002,-9.84
2020-08-06,-14.2,-13.200000000000001,8.53,-8.9,-1.92,-13.5,-5.65,-10.8,-2.55,-16.5,-9.11
2020-08-07,-16.5,-15.5,8.200000000000001,-10.299999999999999,-1.1900000000000002,-11.799999999999999,-6.04,-11.3,-4.26,-17.1,-9.520000000000001
2020-08-08,-16.2,-14.7,6.75,-10.299999999999999,0.27899999999999997,-10.6,-1.3,-7.7299999999999995,-3.25,-15.4,-7.380000000000001
2020-08-09,-15.5,-13.3,5.28,-10.2,0.608,-8.07,-0.972,-6.68,-2.29,-15.8,-6.22
2020-08-10,-18.4,-12.2,5,-11.600000000000001,-1.78,-8.870000000000001,-1.13,-7.59,-3.17,-15.8,-7.76
2020-08-11,-16.6,-12.4,5.050000000000001,-9.31,0.9400000000000001,-6.03,-1.28,-5.74,-1.15,-12.9,-6.97
2020-08-12,-13.3,-10.100000000000001,8.53,-7.76,1.9800000000000002,-4.32,-1.43,-3.84,0.864,-9.78,-7.59
2020-08-13,-12.2,-8.260000000000002,6.529999999999999,-5.48,2.86,-5.54,3.3099999999999996,-5.9799999999999995,1.5599999999999998,-9.28,-7.9799999999999995
2020-08-14,-10.6,-5.680000000000001,6.87,-4.46,1.87,-6.88,2.85,-6.3,2.16,-8.72,-8.64
2020-08-15,-9.87,-6.23,7.61,-3.88,0.43499999999999994,-6.67,-1.8900000000000001,-6.329999999999999,1.54,-9.32,-9.69
2020-08-16,-10.2,-6.23,5.510000000000001,-4.4799999999999995,0.512,-8.14,-2.04,-6.710000000000001,1.44,-6.9,-11.1
2020-08-17,-10.299999999999999,-5.13,3.52,-4.54,1.9300000000000002,-7.41,-1.4000000000000001,-7.470000000000001,1.04,-8.459999999999999,-11.5
2020-08-18,-10.9,-5.24,4.73,-4.7,0.8840000000000001,-8.68,-2.83,-7.21,1.22,-8.68,-11.200000000000001
2020-08-19,-11.3,-4.81,5.4399999999999995,-6.47,1.54,-9.32,-4.62,-6.58,1.59,-9.53,-11.899999999999999
2020-08-20,-10.7,-2.6,6.239999999999999,-6.59,1.41,-11.200000000000001,-4.89,-3.63,0.822,-11.200000000000001,-12.3
2020-08-21,-10.4,-2.64,4.16,-5.6000000000000005,2.8000000000000003,-10.8,-5.779999999999999,-5.38,0.768,-10,-10.8
2020-08-22,-11.799999999999999,-1.6,6.58,-5.26,3.4799999999999995,-11.5,-3.91,-5.36,1.55,-9.24,-10.2
2020-08-23,-8.28,-2.59,16.1,-2.15,3.5900000000000003,-10.6,-3.4299999999999997,-6.4799999999999995,2.64,-10.2,-10.100000000000001
2020-08-24,-11.200000000000001,-3.2300000000000004,11,-3.74,2.56,-11.600000000000001,-3.11,-4.53,2.79,-10.6,-10.2
2020-08-25,-10.299999999999999,-1.29,7.779999999999999,-3.91,3.27,-11.5,-2.29,-4.130000000000001,3.18,-10.8,-10.6
2020-08-26,-8.15,-0.14400000000000002,9.89,-1.6500000000000001,3.73,-11.3,-1.29,-4.02,3.06,-11,-9.49
2020-08-27,-8.9,-1.7500000000000002,12.3,-2.68,3.64,-8.86,-1.38,-4.66,3.63,-10.100000000000001,-8.81
2020-08-28,-9.68,-0.555,14.7,-3.1399999999999997,3.66,-9.07,-0.43499999999999994,-3.51,4.08,-9.5,-9.99
2020-08-29,-7.91,-0.634,11.899999999999999,-3.06,5.140000000000001,-10,-0.877,-2.41,4.52,-8.3,-9.81
2020-08-30,-7.12,1.68,10.8,-3.32,3.9600000000000004,-11.1,-2,-2.0500000000000003,3.3000000000000003,-8.39,-9.09
2020-08-31,-5.680000000000001,-0.0301,13.100000000000001,-2.26,4.96,-12.1,-2.33,-3.5700000000000003,2.98,-7.199999999999999,-7.93
2020-09-01,-5.53,-0.731,18,-1.54,5.57,-9.06,-0.577,-2.45,3.19,-6.16,-7.23
2020-09-02,-8.01,-0.125,11.1,-2.32,7.180000000000001,-6.22,2.09,0.424,5.4,-8.450000000000001,-6.03
2020-09-03,-8.309999999999999,-4.05,11.3,-1.9800000000000002,3.84,-8.36,-0.634,-4.04,2.5,-8.469999999999999,-8.99
2020-09-04,-9.33,-6.950000000000001,8.36,-2.78,2.46,-8.61,-1.71,-5.2,2.19,-8.82,-9.700000000000001
2020-09-05,-9.41,-8.219999999999999,9.22,-1.3599999999999999,1.44,-5.64,-0.9339999999999999,-6,2.18,-9.49,-10.2
2020-09-06,-9.2,-8.35,11.700000000000001,-0.9769999999999999,3.74,-4.44,0.38999999999999996,-5.53,3.2199999999999998,-8.53,-8.92
2020-09-07,-8.790000000000001,-8.790000000000001,16.5,1.47,2.02,-5.09,-1.52,-6.77,2.93,-8.08,-8.61
2020-09-08,-8.38,-7.86,10.7,-2.21,2.4,-6.32,-3.53,-7.57,1.08,-9.6,-9.73
2020-09-09,-9.32,-6.88,4.02,-5.24,0.779,-7.779999999999999,-3.2099999999999995,-6.800000000000001,-0.125,-12.7,-12
2020-09-10,-6.3,-3.95,7.829999999999999,-3.18,2.4899999999999998,-6.859999999999999,-1.3,-4.49,1.37,-12.6,-11.700000000000001
2020-09-11,-4.91,-5.779999999999999,12.5,-3.16,1.29,-6.92,-0.9570000000000001,-4.87,1.6,-10.299999999999999,-10.5
2020-09-12,-4.569999999999999,-4.9799999999999995,13.900000000000002,-4.45,1.35,-8.21,-0.878,-4.5600000000000005,2.12,-10,-10.2
2020-09-13,-6.34,-4.89,8.309999999999999,-5.3,-1.31,-7.89,-0.615,-4.97,1.17,-12.3,-11.799999999999999
2020-09-14,-5.88,-5.76,13.600000000000001,-5.45,-2.98,-8.309999999999999,-0.65,-4.569999999999999,0.232,-12.7,-10.6
2020-09-15,-8.21,-6.41,9.1,-5.99,-3.6999999999999997,-9.379999999999999,1.38,-4.5,0.561,-10,-10
2020-09-16,-10.299999999999999,-6.29,11.700000000000001,-6.04,-4.95,-9.35,1.13,-5.74,-0.09079999999999999,-9.86,-11
2020-09-17,-9.569999999999999,-9.11,15.7,-5.17,-4.45,-9.21,2.48,-4.6,0.156,-7.6899999999999995,-11.200000000000001
2020-09-18,-11,-7.82,12.9,-4.68,-2.8899999999999997,-8.12,3.49,-3.04,1.24,-8.58,-10.4
2020-09-19,-10.5,-6.13,13.200000000000001,-3.5900000000000003,-0.83,-6.36,4.109999999999999,-2,2.1,-8.08,-9.02
2020-09-20,-8.75,-8.459999999999999,19.400000000000002,-1.54,0.897,-7.6,4.81,-0.845,3.8600000000000003,-6.21,-9
2020-09-21,-8.959999999999999,-8.37,16.3,-1.23,1.5699999999999998,-7.48,6.02,-0.705,4.44,-5.949999999999999,-9.48
2020-09-22,-6.29,-8.76,21.4,2.19,1.79,-5.86,4.9399999999999995,-0.418,3.81,-6.67,-10.2
2020-09-23,-3.84,-8.91,20,4.89,2.82,-6.39,4.2700000000000005,0.41700000000000004,4.89,-6.2700000000000005,-9.91
2020-09-24,-2.25,-6.529999999999999,19.7,4.01,4.31,-4.78,3.54,-1.51,5.18,-7.960000000000001,-8.709999999999999
2020-09-25,-1.0699999999999998,-6.49,20.200000000000003,3.8600000000000003,4.03,-5.050000000000001,1.9300000000000002,0.253,4.45,-7.180000000000001,-8.799999999999999
2020-09-26,-0.796,-7.470000000000001,22.3,3.53,2.77,-6.02,2.1399999999999997,0.309,3.16,-6.819999999999999,-9.21
2020-09-27,-3.0700000000000003,-5.74,17.8,0.601,1.7000000000000002,-5.84,1.08,0.11900000000000001,2.35,-7.380000000000001,-8.790000000000001
2020-09-28,-2.9000000000000004,-5.2,21.5,-2,2.26,-7.12,0.766,-0.485,2.46,-7.95,-8.450000000000001
2020-09-29,-4.84,-5.87,19.1,-1.9900000000000002,1.24,-6.72,-0.179,-1.15,2.41,-7.64,-8.6
2020-09-30,-6.65,-6.52,18.9,-3.7699999999999996,1.68,-5.54,-0.49100000000000005,-4.09,1.11,-7.7299999999999995,-8.82
2020-10-01,-8,-8.04,21.7,-3.1199999999999997,1.43,-6.660000000000001,-0.705,-3.35,0.021900000000000003,-7.249999999999999,-9.49
2020-10-02,-8.76,-7.8100000000000005,25.3,-3.6900000000000004,2.1999999999999997,-6.2700000000000005,0.00906,-6.1,0.48,-8.58,-10.5
2020-10-03,-9.13,-5.86,22.5,-4.37,3.35,-5.609999999999999,-0.985,-4.96,1.7000000000000002,-9.34,-10.9
2020-10-04,-6.45,-6.16,27.800000000000004,-2.79,4.87,-4.64,-0.27899999999999997,-4.9,2.22,-8.72,-11
2020-10-05,-7.24,-6.12,23.7,-2.46,4.14,-4.3,0.27799999999999997,-2.63,2.53,-7.32,-11.5
2020-10-06,-6.54,-4.44,27,-2.26,5.55,-3.8600000000000003,1.43,-3,3.88,-6.950000000000001,-11
2020-10-07,-5.1,-3.5000000000000004,26.5,-2.88,6.22,-5.800000000000001,2.2800000000000002,-1.92,3.54,-7.39,-10.5
2020-10-08,-3.58,-4.36,25.7,-2.82,7.19,-6.03,2.4,-3.74,4.62,-6.45,-10.7
2020-10-09,-1.31,-3.94,24.9,-0.43499999999999994,6.67,-5.970000000000001,2.76,-3.29,4.96,-5.949999999999999,-10.2
2020-10-10,-2.15,-8.459999999999999,23.7,-0.8750000000000001,5.45,-6.79,3.02,-3.8600000000000003,3.4799999999999995,-5.970000000000001,-10.7
2020-10-11,-2.45,-8.85,24.2,-1.44,5.01,-7.3999999999999995,2.74,-3.55,2.6599999999999997,-7.2700000000000005,-11.1
2020-10-12,0.52,-10.6,28.000000000000004,0.736,3.8699999999999997,-7.86,1.16,-5,1.52,-8.559999999999999,-11.3
2020-10-13,-1.09,-10.9,24.7,-0.436,4.43,-7.06,2.63,-3.56,0.898,-7.61,-12.2
2020-10-14,-1.8499999999999999,-11.5,24.3,-0.1,5.680000000000001,-5.01,4.2,-0.832,2.93,-5,-11.1
2020-10-15,-1.6500000000000001,-8.64,24.4,0.347,3.4299999999999997,-5.79,3.17,-1.2,2.74,-8.01,-11.5
2020-10-16,-3.46,-6.98,20.7,-2,3.19,-7.35,3.02,0.056400000000000006,2.63,-8.450000000000001,-12.2
2020-10-17,-1.71,-5.7700000000000005,23.599999999999998,0.305,3.6999999999999997,-7.12,3.85,-0.453,4.1000000000000005,-8.55,-12
2020-10-18,-1.04,-5,24.5,1.69,3.7800000000000002,-6.2,5.029999999999999,-0.13999999999999999,5.0200000000000005,-7.16,-12.3
2020-10-19,-1.39,-5.89,24.4,1.7399999999999998,3.7900000000000005,-5.18,4.72,-1.4500000000000002,4.32,-8.709999999999999,-12.2
2020-10-20,-2.77,-4.14,24.6,-0.263,4.590000000000001,-6.2,4.41,-1.7999999999999998,4.5600000000000005,-9.92,-11.799999999999999
2020-10-21,-3.42,-2.15,18.4,-0.0234,3.06,-6.069999999999999,3.85,-1.1199999999999999,5.050000000000001,-10.8,-13
2020-10-22,-4.21,-4.22,24.2,0.338,2.9000000000000004,-6.29,5.0200000000000005,-0.055900000000000005,4.99,-10.299999999999999,-12.7
2020-10-23,-4.64,-7.51,24.5,0.488,3.52,-5.28,5.71,-0.178,5.47,-10.6,-12.1
2020-10-24,-4.93,-5.52,24.6,-0.202,2.97,-5.609999999999999,5.93,0.32,4.279999999999999,-9.13,-10.5
2020-10-25,-6.59,-3.64,25.900000000000002,-1.34,2.39,-6.619999999999999,5.53,-0.792,4.31,-9.29,-9.28
2020-10-26,-6.04,-2.8400000000000003,23.3,-0.815,2.02,-7.290000000000001,4.87,-2.55,3.62,-9.82,-9.78
2020-10-27,-6.2,-1.26,23.7,-7.03,2.5100000000000002,-6.12,5.46,-2.11,4.37,-9.28,-9.83
2020-10-28,-4.06,-3.92,29.2,0.22399999999999998,4.15,-5.04,5.94,-3.08,4.07,-8.67,-10.8
2020-10-29,-3.7699999999999996,-4.2299999999999995,26.400000000000002,-10,4.859999999999999,-4.51,5.3,-3.37,3.04,-7.6899999999999995,-11.1
2020-10-30,-3.19,-4.66,27.900000000000002,1.26,5.1499999999999995,-5.21,4.9,-1.77,3.35,-5.91,-10.2
2020-10-31,-0.388,-4.04,32.5,1.78,7.580000000000001,-3.46,5.88,-0.47400000000000003,3.95,-6.49,-10.8
2020-11-01,-3.65,-4.68,33.6,2.3,6.35,-2.93,4.22,-3.71,2.7,-9.26,-12.1
2020-11-02,-1.1400000000000001,-3.2800000000000002,39.6,1.4500000000000002,9.46,0.5640000000000001,6.25,-3.62,4.44,-7.5200000000000005,-10.6
2020-11-03,-0.14200000000000002,-5.89,37.6,8.709999999999999,9.3,-1.39,5.140000000000001,-0.534,4.44,-8.690000000000001,-9.370000000000001
2020-11-04,-2.5700000000000003,-4.64,34.5,9.1,7.1,-4.130000000000001,3.9899999999999998,-1.02,3.1,-10.100000000000001,-9.81
2020-11-05,-3.74,-4.44,38.4,8.870000000000001,5.84,-2.31,2.68,-1.9,3.05,-11,-10.100000000000001
2020-11-06,-4.17,-3.5700000000000003,36.6,-1.9900000000000002,4.26,0.59,2.26,-2.7199999999999998,1.79,-12.2,-11.1
2020-11-07,-4.93,-5.9799999999999995,24.4,-2.85,1.8599999999999999,-2,0.6910000000000001,-5.46,1.92,-11.899999999999999,-11
2020-11-08,-5.1499999999999995,-7.41,22.8,-3.71,2.04,-1.8399999999999999,1.5,-3.08,2.5700000000000003,-9.24,-9.91
2020-11-09,-7.04,-7.19,20.4,-6.45,0.117,-4.3999999999999995,-1.47,-6.550000000000001,1.5,-10.100000000000001,-10.8
2020-11-10,-6.81,-12.3,20.3,-5.18,0.716,-2.78,-1.2,-5.33,1.17,-9.91,-12.3
2020-11-11,-4.5600000000000005,-12.3,23,-2.71,2.03,-2.48,-1.16,-4.36,2.7,-9.13,-11
2020-11-12,-4.36,-6.529999999999999,23.1,-3.42,0.361,-5.1,0.8089999999999999,-5.53,2.64,-9.74,-12.5
2020-11-13,-7.22,-8.64,18.6,-2.74,2.4899999999999998,-4.58,2.63,-5.86,3.37,-8.58,-11.3
2020-11-14,-5.25,-7.2700000000000005,20.4,-1.47,4.5600000000000005,-4.58,4.34,-3.9800000000000004,4.75,-10.5,-11.1
2020-11-15,-3.7600000000000002,-5.86,23.200000000000003,-1.37,5.779999999999999,-4.54,4.130000000000001,-2.48,5.319999999999999,-9.71,-11.899999999999999
2020-11-16,-4.95,-2.7199999999999998,21.2,-0.726,5.21,-5.28,4.35,-1,5.09,-9.27,-12
2020-11-17,-5.21,-1.32,19.3,-2.35,3.7900000000000005,-6.4799999999999995,3.36,-1.5599999999999998,4.6,-9.17,-11.700000000000001
2020-11-18,-4.2700000000000005,-2.39,19,-1.6400000000000001,4.21,-6.619999999999999,4.68,0.313,7.02,-8.290000000000001,-9.969999999999999
2020-11-19,-1.63,-2.74,24.4,-2.5700000000000003,5.680000000000001,-6.8500000000000005,4.06,0.306,6.17,-10.100000000000001,-10.8
2020-11-20,-1.37,-2.39,24.8,-2.12,5.8999999999999995,-6.3100000000000005,3.32,-0.267,6.01,-11.4,-12
2020-11-21,-1.91,-3.45,23.400000000000002,-3.5000000000000004,5.35,-5.6899999999999995,2.63,-0.991,4.64,-9.36,-12.1
2020-11-22,-4.12,-3.17,25.3,-2.35,5.970000000000001,-4.97,3.56,-0.505,5.390000000000001,-10.100000000000001,-10.6
2020-11-23,-5.1499999999999995,-3.04,28.199999999999996,-3.25,5.46,-4.67,4.78,-1.38,6.069999999999999,-11.3,-10.2
2020-11-24,-4.2299999999999995,-2.55,31.5,-1.35,7.17,-4.5,6.25,-2.19,7.39,-10.2,-9.28
2020-11-25,-7.17,-3.6799999999999997,35,-1.24,6.619999999999999,-3.6999999999999997,0.9039999999999999,-5.75,3.36,-9.01,-7.7
2020-11-26,-5.21,-6.23,30.7,-3.83,5.33,-3.4099999999999997,0.07150000000000001,-5.52,3.2,-12.3,-8.55
2020-11-27,-6.83,-6.1899999999999995,25.7,-6.75,2.98,-3.94,-2.15,-4.88,1.04,-13.200000000000001,-10.6
2020-11-28,-7.37,-6.800000000000001,25,-5.029999999999999,2.39,-5.01,-1.7500000000000002,-5.75,1.3299999999999998,-11.4,-10.2
2020-11-29,-7.91,-7.3999999999999995,24.9,-5.48,1.79,-5.0200000000000005,-2.64,-6.619999999999999,0.659,-11.600000000000001,-10.100000000000001
2020-11-30,-7.89,-5.680000000000001,25.6,-4.77,0.8170000000000001,-7.33,-5.609999999999999,-3.2,0.453,-12.5,-12.1
2020-12-01,-6.63,-6.710000000000001,38.800000000000004,-4.06,2.2399999999999998,-5.74,-1.27,-4.41,1.24,-10.5,-10.2
2020-12-02,-2.12,0.39899999999999997,40.1,5.65,5.28,-1.7999999999999998,-1.28,3.3000000000000003,3.65,-6.08,-7.670000000000001
2020-12-03,-0.584,2.62,37.8,5.87,8.15,-1.6500000000000001,1.63,5.91,5.74,-5.96,-7.13
2020-12-04,-1.06,1.67,37.9,3.7800000000000002,5.6899999999999995,-5.2299999999999995,1.0999999999999999,4.42,5.47,-5.26,-7.829999999999999
2020-12-05,-3.0300000000000002,-5.33,34.599999999999994,1.4200000000000002,5.42,-7.049999999999999,1.34,3.8600000000000003,3.9600000000000004,-7.89,-8.6
2020-12-06,-3.44,-4.99,29.799999999999997,-0.498,3.38,-7.539999999999999,2.1399999999999997,1.13,2.7,-7.84,-10.6
2020-12-07,-4.19,-3.3300000000000005,28.999999999999996,-2.2399999999999998,2.63,-6.49,2.19,0.527,2.22,-8.63,-11.899999999999999
2020-12-08,-3.7600000000000002,-4.55,26.6,-4.5,-0.203,-6.78,-0.0944,-0.317,2.27,-10.8,-9.98
2020-12-09,-8.86,-8,30.3,-2.41,-1.39,-11.1,1.7500000000000002,-4.07,-0.677,-10.9,-14.799999999999999
2020-12-10,-6.9,-8.99,33,-0.32399999999999995,-0.060700000000000004,-8.25,2.06,-4.3999999999999995,-0.248,-8.76,-9.39
2020-12-11,-6.279999999999999,-6.959999999999999,36.6,5.52,1.28,-5.11,3.1,-3.4799999999999995,0.35500000000000004,-7.31,-9.09
2020-12-12,-5.86,-3.66,38.9,5.489999999999999,0.91,-4.760000000000001,1.5599999999999998,-3.92,1.82,-6,-9.27
2020-12-13,-4.55,-3.44,43.3,7.920000000000001,0.882,-4.88,1.41,-3.93,1.18,-6.88,-8.5
2020-12-14,-5.25,-4.07,41,5.9799999999999995,0.8210000000000001,-4.19,1.49,-2.56,1.27,-5.2299999999999995,-8.37
2020-12-15,-2.78,-2.35,35.8,4.99,4.05,-3.8,3.91,0.728,2.8899999999999997,-2.71,-6.25
2020-12-16,-1.3,-3.35,36.4,3.56,4.2700000000000005,-4.17,2.91,0.8999999999999999,3.18,-1.3599999999999999,-6.329999999999999
2020-12-17,-6.21,-4.46,25,0.154,1.32,-7.449999999999999,0.8999999999999999,-1.95,0.9820000000000001,-6.5600000000000005,-9.969999999999999
2020-12-18,-6.98,-7.31,22.400000000000002,-1.79,0.293,-8.36,0.264,-1.51,-1.35,-7.8,-11.4
2020-12-19,-6.12,-6.97,27.900000000000002,-3.52,1.16,-8.540000000000001,2.8899999999999997,-1.68,-0.0247,-7.01,-10.5
2020-12-20,-7.46,-6.72,27.3,-5.67,1.23,-8.86,2.18,-1.23,0.832,-6.329999999999999,-11.1
2020-12-21,-6.68,-4.02,27.400000000000002,-4.97,4.07,-6.950000000000001,2.62,0.8659999999999999,1.37,-4.97,-10.5
2020-12-22,-1.3599999999999999,-5.82,35.8,-0.36,5.43,-4.1000000000000005,8.35,1.11,1.91,-3.2099999999999995,-6.54
2020-12-23,-2.07,-1.5,33.5,-1.91,4.73,-5.5,6.5,-2.4,5.75,-4.71,-7.79
2020-12-24,-4.36,0.030400000000000003,36.8,-2.8400000000000003,2.98,-5.9799999999999995,3.95,-2.0500000000000003,2.9899999999999998,-5.7700000000000005,-8.59
2020-12-25,2.62,1.01,38.6,2.86,6.909999999999999,-3.66,8.28,0.9039999999999999,3.53,-1.04,-5.45
2020-12-26,-2.82,-4.01,27.900000000000002,-0.013999999999999999,4.62,-2.44,5.9799999999999995,-0.22200000000000003,6.09,-4.15,-6.7
2020-12-27,-2.04,-3.56,28.000000000000004,-0.72,4.3,-3.82,5.28,-2.6599999999999997,4.6,-5.35,-6.72
2020-12-28,-2.35,-4.96,24.5,-2.46,2.54,-6,2.1399999999999997,-6.329999999999999,2.73,-5.66,-8.99
2020-12-29,-3.3300000000000005,-7.76,23.3,-4.2299999999999995,-0.48900000000000005,-8.469999999999999,3.65,-8.63,0.126,-7.7299999999999995,-9.51
2020-12-30,-3.81,-8.35,27,-5.2299999999999995,-1.51,-9.139999999999999,-4.109999999999999,-11.899999999999999,-2.23,-8.28,-9.65
2020-12-31,-2.58,-3.6900000000000004,30.2,-0.711,0.09,-7.340000000000001,-3.51,-9.67,3.1300000000000003,-7.86,-7.5
2021-01-01,1.48,-2.7199999999999998,32.7,0.5700000000000001,0.508,-2.3,-0.5349999999999999,-6.63,1.41,-7.02,-7.180000000000001
2021-01-02,-1.29,-4.130000000000001,36.1,-0.705,1.44,-2.4899999999999998,-0.5950000000000001,-5.9799999999999995,2.42,-8.12,-8.25
2021-01-03,-2.98,-3.7800000000000002,34.599999999999994,-0.7040000000000001,1.41,-1.69,-0.422,-7.049999999999999,2.03,-9.74,-8.08
2021-01-04,-5.45,-4.4799999999999995,33.300000000000004,-1.97,0.47600000000000003,-0.6910000000000001,-1.5,-6.419999999999999,2.45,-11.3,-8.540000000000001
2021-01-05,-1.13,-0.046900000000000004,28.199999999999996,-4.07,-2.32,-0.757,-1.82,-9.28,0.322,-12.9,-6.23
2021-01-06,-0.197,1.82,36.8,2.92,7.84,3.7600000000000002,7.17,0.831,2.5,-9.86,-5.3
2021-01-07,-3.61,-2.74,34,2.33,9.98,6.4399999999999995,9.700000000000001,1.28,11.799999999999999,-3.5999999999999996,-5.71
2021-01-08,-3.5700000000000003,-0.538,29.2,3.1300000000000003,9.59,5.64,9.53,3.0300000000000002,10.4,-6.260000000000001,-5.47
2021-01-09,2.59,7.430000000000001,35.5,5.67,14.299999999999999,7.5,14.799999999999999,8.709999999999999,16.6,-0.524,-3
2021-01-10,3.52,9.3,39.800000000000004,7.739999999999999,16.400000000000002,11,17.299999999999997,11.3,19.1,1.01,-1.58
2021-01-11,2.83,9.58,40.400000000000006,7.35,15.5,10.5,17.2,8.67,17.9,-1.1900000000000002,-4.04
2021-01-12,1.66,4.21,39.300000000000004,4.73,13.200000000000001,5.08,15.2,6.8500000000000005,15.2,-2.91,-5.38
2021-01-13,-0.0041600000000000005,3.8899999999999997,38.6,3.3000000000000003,11.600000000000001,3.84,13.700000000000001,5.96,15.2,-4.9799999999999995,-5.72
2021-01-14,2.6100000000000003,10.4,44.6,5.75,14.099999999999998,6.59,15.6,8.5,16.6,-2.91,-5.06
2021-01-15,1.05,11.1,44.1,6.08,15.4,7.88,16.5,8.08,17.8,-0.625,-3.51
2021-01-16,0.514,11.5,40.400000000000006,6.370000000000001,14.299999999999999,8.82,17.5,8,17.299999999999997,-1.04,-3.61
2021-01-17,0.577,11.3,38.5,4.95,13.100000000000001,7.539999999999999,15.2,6.88,14.899999999999999,-1.52,-3.9899999999999998
2021-01-18,0.777,11.200000000000001,38.2,4.9,13,7.37,15,7.22,15.1,-1.67,-4.1000000000000005
2021-01-19,0.9769999999999999,11.1,37.9,4.8500000000000005,14.799999999999999,7.21,14.799999999999999,7.55,15.4,-1.81,-4.22
2021-01-20,1.18,11,42.199999999999996,4.8,12.8,12,20,15.1,15.6,-1.96,-0.245
2021-01-21,1.38,10.9,37.3,10.5,16.8,10.4,20.3,15.2,18.9,3.05,0.734
2021-01-22,1.58,13.8,37,4.7,14.399999999999999,9.43,14.2,8.57,16.2,-2.26,-4.569999999999999
2021-01-23,1.28,12.1,35.6,3.02,13.100000000000001,6.8500000000000005,13.3,9.01,14.899999999999999,-1.97,-3.7600000000000002
2021-01-24,1.97,10.5,36.4,4.6,12.4,6.38,13.8,9.24,16.7,-2.55,-4.8
2021-01-25,0.6910000000000001,12.3,33.4,4.78,9.64,6.619999999999999,13.700000000000001,8.83,14.000000000000002,-2.4899999999999998,-6.2700000000000005
2021-01-26,2.45,12.7,28.000000000000004,-0.47600000000000003,7.9399999999999995,6.09,6.75,8.459999999999999,11.600000000000001,-2.52,-8.75
2021-01-27,-5.71,10.4,24.3,5.13,11.5,6.94,3.6700000000000004,8.07,16,-9.58,-10.100000000000001
2021-01-28,-5.29,5.609999999999999,19.7,-5.28,1.7000000000000002,2.21,4.21,-3.91,7.66,-9.59,-10.2
2021-01-29,3.16,4.35,26,5.48,3.17,3.73,6.81,-1.38,7.470000000000001,-9.32,-8.81
2021-01-30,3.4000000000000004,6.6000000000000005,42.1,5.65,10.7,6.02,13.3,6.9,15.299999999999999,-2.4699999999999998,-7.23
2021-01-31,3.64,10.100000000000001,43.1,5.83,10.4,7.670000000000001,13.200000000000001,6.5,15.1,-2.45,-5.949999999999999
2021-02-01,1.87,9.93,39,5.67,10.4,5.64,13.600000000000001,7.17,15,-3.49,-5.33
2021-02-02,1.28,3,34.599999999999994,0.573,10.4,2.29,6.260000000000001,0.9400000000000001,9.04,-10.6,-9.46
2021-02-03,2.35,9.569999999999999,35.699999999999996,5.34,3.56,3.27,8.07,4.1000000000000005,11.799999999999999,-9.13,-4.08
2021-02-04,3.56,9.93,41.099999999999994,6.45,10.5,2.6100000000000003,10.7,9.180000000000001,13.3,-9.81,-6.13
2021-02-05,4.74,11.799999999999999,44.6,7.57,10.299999999999999,4.2299999999999995,13.600000000000001,10.9,14.399999999999999,-7.5200000000000005,-4.109999999999999
2021-02-06,6.5600000000000005,12.4,44.7,9.15,12.9,5.74,16.400000000000002,12.9,18.2,-7.13,-1.63
2021-02-07,4.77,8.85,37.5,4.68,10.6,6.800000000000001,15.7,11.200000000000001,14.099999999999998,-9.68,-1.58
2021-02-08,6.7299999999999995,11.3,41,4.74,10.8,8.04,15.4,11,13.8,-8.309999999999999,0.18
