date,countyfips,value,county,state
2021-11-27,34027,2.83,Morris,NJ
2021-11-27,36059,3.9,Nassau,NY
2021-11-27,36103,17.8,Suffolk,NY
2021-11-27,36119,-3.81,Westchester,NY
2021-11-28,09001,6.13,Fairfield,CT
2021-11-28,09003,11.700000000000001,Hartford,CT
2021-11-28,09005,48.5,Litchfield,CT
2021-11-28,09009,7.489999999999999,New Haven,CT
2021-11-28,34003,23.200000000000003,Bergen,NJ
2021-11-28,34017,13.8,Hudson,NJ
2021-11-28,34025,22.5,Monmouth,NJ
2021-11-28,34027,13,Morris,NJ
2021-11-28,36059,13.200000000000001,Nassau,NY
2021-11-28,36103,16.7,Suffolk,NY
2021-11-28,36119,1.25,Westchester,NY
2021-11-29,09001,6.5,Fairfield,CT
2021-11-29,09003,11.4,Hartford,CT
2021-11-29,09005,46.7,Litchfield,CT
2021-11-29,09009,7.9,New Haven,CT
2021-11-29,34003,23.5,Bergen,NJ
2021-11-29,34017,13.3,Hudson,NJ
2021-11-29,34025,23.1,Monmouth,NJ
2021-11-29,34027,13.5,Morris,NJ
2021-11-29,36059,13.200000000000001,Nassau,NY
2021-11-29,36103,17.2,Suffolk,NY
2021-11-29,36119,1.1900000000000002,Westchester,NY
2021-11-30,09001,6.87,Fairfield,CT
2021-11-30,09003,11.1,Hartford,CT
2021-11-30,09005,30.3,Litchfield,CT
2021-11-30,09009,0.27299999999999996,New Haven,CT
2021-11-30,34003,23.9,Bergen,NJ
2021-11-30,34017,9.69,Hudson,NJ
2021-11-30,34025,23.799999999999997,Monmouth,NJ
2021-11-30,34027,13.900000000000002,Morris,NJ
2021-11-30,36059,13.3,Nassau,NY
2021-11-30,36103,17.7,Suffolk,NY
2021-11-30,36119,1.1400000000000001,Westchester,NY
2021-12-01,09001,2.01,Fairfield,CT
2021-12-01,09003,3.92,Hartford,CT
2021-12-01,09005,30.3,Litchfield,CT
2021-12-01,09009,0.792,New Haven,CT
2021-12-01,34003,18.5,Bergen,NJ
2021-12-01,34017,13.4,Hudson,NJ
2021-12-01,34025,15.8,Monmouth,NJ
2021-12-01,34027,11.1,Morris,NJ
2021-12-01,36059,12.2,Nassau,NY
2021-12-01,36103,12.8,Suffolk,NY
2021-12-01,36119,-3.9,Westchester,NY
2021-12-02,09001,4.61,Fairfield,CT
2021-12-02,09003,5.16,Hartford,CT
2021-12-02,09005,32.800000000000004,Litchfield,CT
2021-12-02,09009,3.0700000000000003,New Haven,CT
2021-12-02,34003,15.9,Bergen,NJ
2021-12-02,34017,12,Hudson,NJ
2021-12-02,34025,16.6,Monmouth,NJ
2021-12-02,34027,12.4,Morris,NJ
2021-12-02,36059,10.2,Nassau,NY
2021-12-02,36103,14.000000000000002,Suffolk,NY
2021-12-02,36119,-1.44,Westchester,NY
2021-12-03,09001,6.069999999999999,Fairfield,CT
2021-12-03,09003,9.66,Hartford,CT
2021-12-03,09005,34.1,Litchfield,CT
2021-12-03,09009,5.82,New Haven,CT
2021-12-03,34003,24.8,Bergen,NJ
2021-12-03,34017,12.5,Hudson,NJ
2021-12-03,34025,25.7,Monmouth,NJ
2021-12-03,34027,15.6,Morris,NJ
2021-12-03,36059,12.3,Nassau,NY
2021-12-03,36103,17.7,Suffolk,NY
2021-12-03,36119,-0.41200000000000003,Westchester,NY
2021-12-04,09001,8.290000000000001,Fairfield,CT
2021-12-04,09003,9.520000000000001,Hartford,CT
2021-12-04,09005,34.699999999999996,Litchfield,CT
2021-12-04,09009,7.449999999999999,New Haven,CT
2021-12-04,34003,23.7,Bergen,NJ
2021-12-04,34017,8.84,Hudson,NJ
2021-12-04,34025,24,Monmouth,NJ
2021-12-04,34027,14.7,Morris,NJ
2021-12-04,36059,12.7,Nassau,NY
2021-12-04,36103,18.2,Suffolk,NY
2021-12-04,36119,-0.513,Westchester,NY
2021-12-05,09001,8.74,Fairfield,CT
2021-12-05,09003,9.8,Hartford,CT
2021-12-05,09005,35.9,Litchfield,CT
2021-12-05,09009,10.4,New Haven,CT
2021-12-05,34003,25.5,Bergen,NJ
2021-12-05,34017,10.299999999999999,Hudson,NJ
2021-12-05,34025,27,Monmouth,NJ
2021-12-05,34027,16.400000000000002,Morris,NJ
2021-12-05,36059,13.4,Nassau,NY
2021-12-05,36103,20.200000000000003,Suffolk,NY
2021-12-05,36119,0.843,Westchester,NY
2021-12-06,09001,7.21,Fairfield,CT
2021-12-06,09003,6.88,Hartford,CT
2021-12-06,09005,31.8,Litchfield,CT
2021-12-06,09009,8.77,New Haven,CT
2021-12-06,34003,21.7,Bergen,NJ
2021-12-06,34017,7.3999999999999995,Hudson,NJ
2021-12-06,34025,25.5,Monmouth,NJ
2021-12-06,34027,12.4,Morris,NJ
2021-12-06,36059,11.200000000000001,Nassau,NY
2021-12-06,36103,16.3,Suffolk,NY
2021-12-06,36119,-1.81,Westchester,NY
2021-12-07,09001,4.45,Fairfield,CT
2021-12-07,09003,6.08,Hartford,CT
2021-12-07,09005,36.4,Litchfield,CT
2021-12-07,09009,9.569999999999999,New Haven,CT
2021-12-07,34003,20,Bergen,NJ
2021-12-07,34017,7.95,Hudson,NJ
2021-12-07,34025,24,Monmouth,NJ
2021-12-07,34027,10.6,Morris,NJ
2021-12-07,36059,9.73,Nassau,NY
2021-12-07,36103,15.1,Suffolk,NY
2021-12-07,36119,-3.6700000000000004,Westchester,NY
2021-12-08,09001,1.68,Fairfield,CT
2021-12-08,09003,4.6,Hartford,CT
2021-12-08,09005,31.6,Litchfield,CT
2021-12-08,09009,6.329999999999999,New Haven,CT
2021-12-08,34003,16.7,Bergen,NJ
2021-12-08,34017,11.799999999999999,Hudson,NJ
2021-12-08,34025,19,Monmouth,NJ
2021-12-08,34027,7.28,Morris,NJ
2021-12-08,36059,6.13,Nassau,NY
2021-12-08,36103,12.5,Suffolk,NY
2021-12-08,36119,-7.16,Westchester,NY
2021-12-09,09001,1.5599999999999998,Fairfield,CT
2021-12-09,09003,4.34,Hartford,CT
2021-12-09,09005,32.2,Litchfield,CT
2021-12-09,09009,8.25,New Haven,CT
2021-12-09,34003,16.2,Bergen,NJ
2021-12-09,34017,3.55,Hudson,NJ
2021-12-09,34025,20.599999999999998,Monmouth,NJ
2021-12-09,34027,7.779999999999999,Morris,NJ
2021-12-09,36059,7.9,Nassau,NY
2021-12-09,36103,12.3,Suffolk,NY
2021-12-09,36119,-6.63,Westchester,NY
2021-12-10,09001,6,Fairfield,CT
2021-12-10,09003,4.31,Hartford,CT
2021-12-10,09005,37.3,Litchfield,CT
2021-12-10,09009,8.92,New Haven,CT
2021-12-10,34003,18.2,Bergen,NJ
2021-12-10,34017,12.8,Hudson,NJ
2021-12-10,34025,21.8,Monmouth,NJ
2021-12-10,34027,9.25,Morris,NJ
2021-12-10,36059,12.6,Nassau,NY
2021-12-10,36103,14.6,Suffolk,NY
2021-12-10,36119,-2.9499999999999997,Westchester,NY
2021-12-11,09001,5.67,Fairfield,CT
2021-12-11,09003,6.38,Hartford,CT
2021-12-11,09005,42.6,Litchfield,CT
2021-12-11,09009,9.01,New Haven,CT
2021-12-11,34003,18.8,Bergen,NJ
2021-12-11,34017,12.3,Hudson,NJ
2021-12-11,34025,23.400000000000002,Monmouth,NJ
2021-12-11,34027,10.4,Morris,NJ
2021-12-11,36059,12.4,Nassau,NY
2021-12-11,36103,16.5,Suffolk,NY
2021-12-11,36119,-1.1199999999999999,Westchester,NY
2021-12-12,09001,6.16,Fairfield,CT
2021-12-12,09003,8.57,Hartford,CT
2021-12-12,09005,44.6,Litchfield,CT
2021-12-12,09009,9.17,New Haven,CT
2021-12-12,34003,19,Bergen,NJ
2021-12-12,34017,13.700000000000001,Hudson,NJ
2021-12-12,34025,22.2,Monmouth,NJ
2021-12-12,34027,10.5,Morris,NJ
2021-12-12,36059,14.299999999999999,Nassau,NY
2021-12-12,36103,18.3,Suffolk,NY
2021-12-12,36119,-0.436,Westchester,NY
2021-12-13,09001,8.03,Fairfield,CT
2021-12-13,09003,8.28,Hartford,CT
2021-12-13,09005,48.6,Litchfield,CT
2021-12-13,09009,8.61,New Haven,CT
2021-12-13,34003,20.9,Bergen,NJ
2021-12-13,34017,16.7,Hudson,NJ
2021-12-13,34025,23.799999999999997,Monmouth,NJ
2021-12-13,34027,11.700000000000001,Morris,NJ
2021-12-13,36059,13.3,Nassau,NY
2021-12-13,36103,20.3,Suffolk,NY
2021-12-13,36119,0.946,Westchester,NY
2021-12-14,09001,9.28,Fairfield,CT
2021-12-14,09003,10.299999999999999,Hartford,CT
2021-12-14,09005,44.9,Litchfield,CT
2021-12-14,09009,9.9,New Haven,CT
2021-12-14,34003,23.1,Bergen,NJ
2021-12-14,34017,19.2,Hudson,NJ
2021-12-14,34025,24.9,Monmouth,NJ
2021-12-14,34027,13.700000000000001,Morris,NJ
2021-12-14,36059,15.1,Nassau,NY
2021-12-14,36103,21.7,Suffolk,NY
2021-12-14,36119,3.64,Westchester,NY
2021-12-15,09001,12.3,Fairfield,CT
2021-12-15,09003,12.5,Hartford,CT
2021-12-15,09005,49.2,Litchfield,CT
2021-12-15,09009,12.2,New Haven,CT
2021-12-15,34003,26.1,Bergen,NJ
2021-12-15,34017,22,Hudson,NJ
2021-12-15,34025,29.099999999999998,Monmouth,NJ
2021-12-15,34027,16.6,Morris,NJ
2021-12-15,36059,17,Nassau,NY
2021-12-15,36103,23.5,Suffolk,NY
2021-12-15,36119,6.569999999999999,Westchester,NY
2021-12-16,09001,12.3,Fairfield,CT
2021-12-16,09003,11.1,Hartford,CT
2021-12-16,09005,44.1,Litchfield,CT
2021-12-16,09009,10.6,New Haven,CT
2021-12-16,34003,27.500000000000004,Bergen,NJ
2021-12-16,34017,20.200000000000003,Hudson,NJ
2021-12-16,34025,29.5,Monmouth,NJ
2021-12-16,34027,18.099999999999998,Morris,NJ
2021-12-16,36059,17.299999999999997,Nassau,NY
2021-12-16,36103,24.4,Suffolk,NY
2021-12-16,36119,7.16,Westchester,NY
2021-12-17,09001,10.4,Fairfield,CT
2021-12-17,09003,16.1,Hartford,CT
2021-12-17,09005,47.5,Litchfield,CT
2021-12-17,09009,13.100000000000001,New Haven,CT
2021-12-17,34003,26.3,Bergen,NJ
2021-12-17,34017,15.4,Hudson,NJ
2021-12-17,34025,27.500000000000004,Monmouth,NJ
2021-12-17,34027,18.099999999999998,Morris,NJ
2021-12-17,36059,13,Nassau,NY
2021-12-17,36103,23.599999999999998,Suffolk,NY
2021-12-17,36119,4.64,Westchester,NY
2021-12-18,09001,6.75,Fairfield,CT
2021-12-18,09003,11.799999999999999,Hartford,CT
2021-12-18,09005,42.4,Litchfield,CT
2021-12-18,09009,9.83,New Haven,CT
2021-12-18,34003,23.5,Bergen,NJ
2021-12-18,34017,14.000000000000002,Hudson,NJ
2021-12-18,34025,24.8,Monmouth,NJ
2021-12-18,34027,17.1,Morris,NJ
2021-12-18,36059,11.600000000000001,Nassau,NY
2021-12-18,36103,21.099999999999998,Suffolk,NY
2021-12-18,36119,2.88,Westchester,NY
2021-12-19,09001,5.26,Fairfield,CT
2021-12-19,09003,9.83,Hartford,CT
2021-12-19,09005,43.8,Litchfield,CT
2021-12-19,09009,7.31,New Haven,CT
2021-12-19,34003,20.4,Bergen,NJ
2021-12-19,34017,10.6,Hudson,NJ
2021-12-19,34025,23.3,Monmouth,NJ
2021-12-19,34027,15,Morris,NJ
2021-12-19,36059,10.100000000000001,Nassau,NY
2021-12-19,36103,18.3,Suffolk,NY
2021-12-19,36119,0.9990000000000001,Westchester,NY
2021-12-20,09001,4.2299999999999995,Fairfield,CT
2021-12-20,09003,9.82,Hartford,CT
2021-12-20,09005,43.5,Litchfield,CT
2021-12-20,09009,6.890000000000001,New Haven,CT
2021-12-20,34003,18.4,Bergen,NJ
2021-12-20,34017,9.21,Hudson,NJ
2021-12-20,34025,21.5,Monmouth,NJ
2021-12-20,34027,14.799999999999999,Morris,NJ
2021-12-20,36059,10.4,Nassau,NY
2021-12-20,36103,17.8,Suffolk,NY
2021-12-20,36119,0.943,Westchester,NY
2021-12-21,09001,5.1,Fairfield,CT
2021-12-21,09003,9.569999999999999,Hartford,CT
2021-12-21,09005,45.9,Litchfield,CT
2021-12-21,09009,6.619999999999999,New Haven,CT
2021-12-21,34003,18.7,Bergen,NJ
2021-12-21,34017,8.52,Hudson,NJ
2021-12-21,34025,21.5,Monmouth,NJ
2021-12-21,34027,13.100000000000001,Morris,NJ
2021-12-21,36059,10,Nassau,NY
2021-12-21,36103,16,Suffolk,NY
2021-12-21,36119,0.652,Westchester,NY
2021-12-22,09001,7.42,Fairfield,CT
2021-12-22,09003,10.100000000000001,Hartford,CT
2021-12-22,09005,46,Litchfield,CT
2021-12-22,09009,7.199999999999999,New Haven,CT
2021-12-22,34003,19.8,Bergen,NJ
2021-12-22,34017,7.84,Hudson,NJ
2021-12-22,34025,21.099999999999998,Monmouth,NJ
2021-12-22,34027,13.3,Morris,NJ
2021-12-22,36059,10.299999999999999,Nassau,NY
2021-12-22,36103,16.7,Suffolk,NY
2021-12-22,36119,1.46,Westchester,NY
2021-12-23,09001,7.71,Fairfield,CT
2021-12-23,09003,9.16,Hartford,CT
2021-12-23,09005,45.7,Litchfield,CT
2021-12-23,09009,7.46,New Haven,CT
2021-12-23,34003,19.400000000000002,Bergen,NJ
2021-12-23,34017,6.800000000000001,Hudson,NJ
2021-12-23,34025,20.599999999999998,Monmouth,NJ
2021-12-23,34027,10.6,Morris,NJ
2021-12-23,36059,8.540000000000001,Nassau,NY
2021-12-23,36103,16.400000000000002,Suffolk,NY
2021-12-23,36119,0.5519999999999999,Westchester,NY
2021-12-24,09001,12.3,Fairfield,CT
2021-12-24,09003,3.84,Hartford,CT
2021-12-24,09005,40.699999999999996,Litchfield,CT
2021-12-24,09009,5.89,New Haven,CT
2021-12-24,34003,21.5,Bergen,NJ
2021-12-24,34017,10.7,Hudson,NJ
2021-12-24,34025,23.3,Monmouth,NJ
2021-12-24,34027,11.3,Morris,NJ
2021-12-24,36059,13.8,Nassau,NY
2021-12-24,36103,18,Suffolk,NY
2021-12-24,36119,4.05,Westchester,NY
2021-12-25,09001,16.1,Fairfield,CT
2021-12-25,09003,11.1,Hartford,CT
2021-12-25,09005,47.5,Litchfield,CT
2021-12-25,09009,12.5,New Haven,CT
2021-12-25,34003,24.5,Bergen,NJ
2021-12-25,34017,8.03,Hudson,NJ
2021-12-25,34025,26.6,Monmouth,NJ
2021-12-25,34027,16.6,Morris,NJ
2021-12-25,36059,14.7,Nassau,NY
2021-12-25,36103,21.099999999999998,Suffolk,NY
2021-12-25,36119,6.59,Westchester,NY
2021-12-26,09001,13.600000000000001,Fairfield,CT
2021-12-26,09003,11.4,Hartford,CT
2021-12-26,09005,48.199999999999996,Litchfield,CT
2021-12-26,09009,13.4,New Haven,CT
2021-12-26,34003,25.6,Bergen,NJ
2021-12-26,34017,11.899999999999999,Hudson,NJ
2021-12-26,34025,28.4,Monmouth,NJ
2021-12-26,34027,16.8,Morris,NJ
2021-12-26,36059,15.299999999999999,Nassau,NY
2021-12-26,36103,23.1,Suffolk,NY
2021-12-26,36119,5.26,Westchester,NY
2021-12-27,09001,16.2,Fairfield,CT
2021-12-27,09003,13.4,Hartford,CT
2021-12-27,09005,55.900000000000006,Litchfield,CT
2021-12-27,09009,15.1,New Haven,CT
2021-12-27,34003,30.2,Bergen,NJ
2021-12-27,34017,13.8,Hudson,NJ
2021-12-27,34025,27.6,Monmouth,NJ
2021-12-27,34027,18.099999999999998,Morris,NJ
2021-12-27,36059,16.900000000000002,Nassau,NY
2021-12-27,36103,26.200000000000003,Suffolk,NY
2021-12-27,36119,5.7,Westchester,NY
2021-12-28,09001,18.7,Fairfield,CT
2021-12-28,09003,17.4,Hartford,CT
2021-12-28,09005,62.1,Litchfield,CT
2021-12-28,09009,17.5,New Haven,CT
2021-12-28,34003,24.6,Bergen,NJ
2021-12-28,34017,18.3,Hudson,NJ
2021-12-28,34025,38.7,Monmouth,NJ
2021-12-28,34027,22.2,Morris,NJ
2021-12-28,36059,21.3,Nassau,NY
2021-12-28,36103,22,Suffolk,NY
2021-12-28,36119,8.75,Westchester,NY
2021-12-29,09001,19,Fairfield,CT
2021-12-29,09003,21.2,Hartford,CT
2021-12-29,09005,69.8,Litchfield,CT
2021-12-29,09009,20.599999999999998,New Haven,CT
2021-12-29,34003,41.6,Bergen,NJ
2021-12-29,34017,22.6,Hudson,NJ
2021-12-29,34025,26.200000000000003,Monmouth,NJ
2021-12-29,34027,26.400000000000002,Morris,NJ
2021-12-29,36059,25,Nassau,NY
2021-12-29,36103,21.4,Suffolk,NY
2021-12-29,36119,9.26,Westchester,NY
2021-12-30,09001,19.400000000000002,Fairfield,CT
2021-12-30,09003,24.2,Hartford,CT
2021-12-30,09005,47.8,Litchfield,CT
2021-12-30,09009,22.7,New Haven,CT
2021-12-30,34003,43.8,Bergen,NJ
2021-12-30,34017,26.5,Hudson,NJ
2021-12-30,34025,45.800000000000004,Monmouth,NJ
2021-12-30,34027,25,Morris,NJ
2021-12-30,36059,25.900000000000002,Nassau,NY
2021-12-30,36103,41,Suffolk,NY
2021-12-30,36119,6.76,Westchester,NY
2021-12-31,09001,8.81,Fairfield,CT
2021-12-31,09003,11,Hartford,CT
2021-12-31,09005,76.5,Litchfield,CT
2021-12-31,09009,10.5,New Haven,CT
2021-12-31,34003,44.5,Bergen,NJ
2021-12-31,34017,28.1,Hudson,NJ
2021-12-31,34025,47.699999999999996,Monmouth,NJ
2021-12-31,34027,22.6,Morris,NJ
2021-12-31,36059,28.4,Nassau,NY
2021-12-31,36103,39.2,Suffolk,NY
2021-12-31,36119,5.07,Westchester,NY
2022-01-01,09001,11,Fairfield,CT
2022-01-01,09003,11,Hartford,CT
2022-01-01,09005,47.599999999999994,Litchfield,CT
2022-01-01,09009,14.2,New Haven,CT
2022-01-01,34003,22.6,Bergen,NJ
2022-01-01,34017,14.799999999999999,Hudson,NJ
2022-01-01,34025,24,Monmouth,NJ
2022-01-01,34027,14.399999999999999,Morris,NJ
2022-01-01,36059,12.6,Nassau,NY
2022-01-01,36103,19.7,Suffolk,NY
2022-01-01,36119,0.692,Westchester,NY
2022-01-02,09001,6.88,Fairfield,CT
2022-01-02,09003,10.9,Hartford,CT
2022-01-02,09005,47.5,Litchfield,CT
2022-01-02,09009,9.41,New Haven,CT
2022-01-02,34003,22.1,Bergen,NJ
2022-01-02,34017,15.299999999999999,Hudson,NJ
2022-01-02,34025,23.3,Monmouth,NJ
2022-01-02,34027,14.000000000000002,Morris,NJ
2022-01-02,36059,12.1,Nassau,NY
2022-01-02,36103,19.1,Suffolk,NY
2022-01-02,36119,-3,Westchester,NY
2022-01-03,09001,5.17,Fairfield,CT
2022-01-03,09003,12.5,Hartford,CT
2022-01-03,09005,42.9,Litchfield,CT
2022-01-03,09009,10.100000000000001,New Haven,CT
2022-01-03,34003,24.7,Bergen,NJ
2022-01-03,34017,16.2,Hudson,NJ
2022-01-03,34025,23.799999999999997,Monmouth,NJ
2022-01-03,34027,14.299999999999999,Morris,NJ
2022-01-03,36059,12.2,Nassau,NY
2022-01-03,36103,20.200000000000003,Suffolk,NY
2022-01-03,36119,-3.8699999999999997,Westchester,NY
2022-01-04,09001,3.82,Fairfield,CT
2022-01-04,09003,11.5,Hartford,CT
2022-01-04,09005,43,Litchfield,CT
2022-01-04,09009,8.94,New Haven,CT
2022-01-04,34003,21.5,Bergen,NJ
2022-01-04,34017,14.099999999999998,Hudson,NJ
2022-01-04,34025,22,Monmouth,NJ
2022-01-04,34027,10.299999999999999,Morris,NJ
2022-01-04,36059,11,Nassau,NY
2022-01-04,36103,18.2,Suffolk,NY
2022-01-04,36119,-5.94,Westchester,NY
2022-01-05,09001,1.01,Fairfield,CT
2022-01-05,09003,7.23,Hartford,CT
2022-01-05,09005,38.5,Litchfield,CT
2022-01-05,09009,4.5600000000000005,New Haven,CT
2022-01-05,34003,17.2,Bergen,NJ
2022-01-05,34017,11.1,Hudson,NJ
2022-01-05,34025,19.6,Monmouth,NJ
2022-01-05,34027,10.2,Morris,NJ
2022-01-05,36059,8.55,Nassau,NY
2022-01-05,36103,15.2,Suffolk,NY
2022-01-05,36119,-9.17,Westchester,NY
2022-01-06,09001,7.79,Fairfield,CT
2022-01-06,09003,11.899999999999999,Hartford,CT
2022-01-06,09005,45.6,Litchfield,CT
2022-01-06,09009,9.44,New Haven,CT
2022-01-06,34003,21,Bergen,NJ
2022-01-06,34017,14.899999999999999,Hudson,NJ
2022-01-06,34025,23.200000000000003,Monmouth,NJ
2022-01-06,34027,8.49,Morris,NJ
2022-01-06,36059,11.3,Nassau,NY
2022-01-06,36103,18,Suffolk,NY
2022-01-06,36119,0.983,Westchester,NY
2022-01-07,09001,3.7600000000000002,Fairfield,CT
2022-01-07,09003,13.900000000000002,Hartford,CT
2022-01-07,09005,37.3,Litchfield,CT
2022-01-07,09009,9.45,New Haven,CT
2022-01-07,34003,19.3,Bergen,NJ
2022-01-07,34017,14.799999999999999,Hudson,NJ
2022-01-07,34025,21.3,Monmouth,NJ
2022-01-07,34027,7.7,Morris,NJ
2022-01-07,36059,12.1,Nassau,NY
2022-01-07,36103,16.2,Suffolk,NY
2022-01-07,36119,-3.7699999999999996,Westchester,NY
2022-01-08,09001,6,Fairfield,CT
2022-01-08,09003,9.959999999999999,Hartford,CT
2022-01-08,09005,30.3,Litchfield,CT
2022-01-08,09009,6.03,New Haven,CT
2022-01-08,34003,22.8,Bergen,NJ
2022-01-08,34017,14.099999999999998,Hudson,NJ
2022-01-08,34025,23.3,Monmouth,NJ
2022-01-08,34027,4.32,Morris,NJ
2022-01-08,36059,16.2,Nassau,NY
2022-01-08,36103,18.9,Suffolk,NY
2022-01-08,36119,-0.7939999999999999,Westchester,NY
2022-01-09,09001,8.469999999999999,Fairfield,CT
2022-01-09,09003,15.2,Hartford,CT
2022-01-09,09005,33.2,Litchfield,CT
2022-01-09,09009,9.46,New Haven,CT
2022-01-09,34003,26.1,Bergen,NJ
2022-01-09,34017,15.4,Hudson,NJ
2022-01-09,34025,26.8,Monmouth,NJ
2022-01-09,34027,5.18,Morris,NJ
2022-01-09,36059,19.400000000000002,Nassau,NY
2022-01-09,36103,21.7,Suffolk,NY
2022-01-09,36119,3.9699999999999998,Westchester,NY
2022-01-10,09001,12.8,Fairfield,CT
2022-01-10,09003,15.7,Hartford,CT
2022-01-10,09005,38.3,Litchfield,CT
2022-01-10,09009,12.5,New Haven,CT
2022-01-10,34003,29.2,Bergen,NJ
2022-01-10,34017,19.3,Hudson,NJ
2022-01-10,34025,30.099999999999998,Monmouth,NJ
2022-01-10,34027,7.95,Morris,NJ
2022-01-10,36059,19.2,Nassau,NY
2022-01-10,36103,25.7,Suffolk,NY
2022-01-10,36119,4.2299999999999995,Westchester,NY
2022-01-11,09001,15,Fairfield,CT
2022-01-11,09003,22.5,Hartford,CT
2022-01-11,09005,38.6,Litchfield,CT
2022-01-11,09009,14.299999999999999,New Haven,CT
2022-01-11,34003,33.7,Bergen,NJ
2022-01-11,34017,19.6,Hudson,NJ
2022-01-11,34025,34.1,Monmouth,NJ
2022-01-11,34027,12.3,Morris,NJ
2022-01-11,36059,27,Nassau,NY
2022-01-11,36103,29.2,Suffolk,NY
2022-01-11,36119,13,Westchester,NY
2022-01-12,09001,17.8,Fairfield,CT
2022-01-12,09003,26.700000000000003,Hartford,CT
2022-01-12,09005,46.5,Litchfield,CT
2022-01-12,09009,17.7,New Haven,CT
2022-01-12,34003,37.5,Bergen,NJ
2022-01-12,34017,22.900000000000002,Hudson,NJ
2022-01-12,34025,36.8,Monmouth,NJ
2022-01-12,34027,15.6,Morris,NJ
2022-01-12,36059,28.4,Nassau,NY
2022-01-12,36103,30.3,Suffolk,NY
2022-01-12,36119,4.77,Westchester,NY
2022-01-13,09001,17,Fairfield,CT
2022-01-13,09003,31.5,Hartford,CT
2022-01-13,09005,46.800000000000004,Litchfield,CT
2022-01-13,09009,17.7,New Haven,CT
2022-01-13,34003,39.6,Bergen,NJ
2022-01-13,34017,23.7,Hudson,NJ
2022-01-13,34025,38.800000000000004,Monmouth,NJ
2022-01-13,34027,18,Morris,NJ
2022-01-13,36059,29.9,Nassau,NY
2022-01-13,36103,31.6,Suffolk,NY
2022-01-13,36119,17.9,Westchester,NY
2022-01-14,09001,9.790000000000001,Fairfield,CT
2022-01-14,09003,17.599999999999998,Hartford,CT
2022-01-14,09005,40.1,Litchfield,CT
2022-01-14,09009,9.4,New Haven,CT
2022-01-14,34003,29.4,Bergen,NJ
2022-01-14,34017,27.6,Hudson,NJ
2022-01-14,34025,28.299999999999997,Monmouth,NJ
2022-01-14,34027,10.6,Morris,NJ
2022-01-14,36059,34.9,Nassau,NY
2022-01-14,36103,24.099999999999998,Suffolk,NY
2022-01-14,36119,5.3,Westchester,NY
2022-01-15,09001,10,Fairfield,CT
2022-01-15,09003,18.099999999999998,Hartford,CT
2022-01-15,09005,55.400000000000006,Litchfield,CT
2022-01-15,09009,9.39,New Haven,CT
2022-01-15,34003,30,Bergen,NJ
2022-01-15,34017,24.7,Hudson,NJ
2022-01-15,34025,28.599999999999998,Monmouth,NJ
2022-01-15,34027,11.700000000000001,Morris,NJ
2022-01-15,36059,17.9,Nassau,NY
2022-01-15,36103,24.5,Suffolk,NY
2022-01-15,36119,5.57,Westchester,NY
2022-01-16,09001,10.299999999999999,Fairfield,CT
2022-01-16,09003,18.6,Hartford,CT
2022-01-16,09005,42.8,Litchfield,CT
2022-01-16,09009,9.370000000000001,New Haven,CT
2022-01-16,34003,30.7,Bergen,NJ
2022-01-16,34017,16.5,Hudson,NJ
2022-01-16,34025,28.9,Monmouth,NJ
2022-01-16,34027,12.7,Morris,NJ
2022-01-16,36059,17.599999999999998,Nassau,NY
2022-01-16,36103,25,Suffolk,NY
2022-01-16,36119,5.83,Westchester,NY
2022-01-17,09001,5.64,Fairfield,CT
2022-01-17,09003,18.8,Hartford,CT
2022-01-17,09005,36,Litchfield,CT
2022-01-17,09009,9.45,New Haven,CT
2022-01-17,34003,30.2,Bergen,NJ
2022-01-17,34017,16.6,Hudson,NJ
2022-01-17,34025,28.599999999999998,Monmouth,NJ
2022-01-17,34027,12.9,Morris,NJ
2022-01-17,36059,17.9,Nassau,NY
2022-01-17,36103,25.7,Suffolk,NY
2022-01-17,36119,6.04,Westchester,NY
2022-01-18,09001,1.5,Fairfield,CT
2022-01-18,09003,10.100000000000001,Hartford,CT
2022-01-18,09005,34.9,Litchfield,CT
2022-01-18,09009,-0.307,New Haven,CT
2022-01-18,34003,29.7,Bergen,NJ
2022-01-18,34017,8.459999999999999,Hudson,NJ
2022-01-18,34025,18.8,Monmouth,NJ
2022-01-18,34027,3.39,Morris,NJ
2022-01-18,36059,8.62,Nassau,NY
2022-01-18,36103,15.9,Suffolk,NY
2022-01-18,36119,-4.17,Westchester,NY
2022-01-19,09001,0.7230000000000001,Fairfield,CT
2022-01-19,09003,5.72,Hartford,CT
2022-01-19,09005,31.7,Litchfield,CT
2022-01-19,09009,-2.44,New Haven,CT
2022-01-19,34003,20.4,Bergen,NJ
2022-01-19,34017,7.79,Hudson,NJ
2022-01-19,34025,16.7,Monmouth,NJ
2022-01-19,34027,3.05,Morris,NJ
2022-01-19,36059,7.470000000000001,Nassau,NY
2022-01-19,36103,14.299999999999999,Suffolk,NY
2022-01-19,36119,-5.6899999999999995,Westchester,NY
2022-01-20,09001,1.8399999999999999,Fairfield,CT
2022-01-20,09003,6,Hartford,CT
2022-01-20,09005,35.5,Litchfield,CT
2022-01-20,09009,-1.68,New Haven,CT
2022-01-20,34003,18.9,Bergen,NJ
2022-01-20,34017,6.38,Hudson,NJ
2022-01-20,34025,15.299999999999999,Monmouth,NJ
