date,countyfips,county,state,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2022-05-27,09003,Hartford,CT,-5.7,-4,72.4,-25.7,-22,2.6,-2.5
2022-05-27,09005,Litchfield,CT,10.3,5.9,NA,NA,-12.3,1.4,-1.3
2022-05-27,09009,New Haven,CT,-3.6,-4.7,54.6,-4.3,-16,1.6,-1.3
2022-05-27,34003,Bergen,NJ,-8.3,0.7,108,-11.7,-26.6,4,-4
2022-05-27,34017,Hudson,NJ,-12.9,-2.9,74,-28.4,-24.7,3.7,-3.4
2022-05-27,34025,Monmouth,NJ,-0.9,8.7,169,-8.7,-26.4,2.4,-2.1
2022-05-27,34027,Morris,NJ,-10.1,2.3,64,-29.7,-29.7,4.6,-4.6
2022-05-27,36059,Nassau,NY,-10.3,-7.9,112,-34.7,-27,3.1,-3.1
2022-05-27,36103,Suffolk,NY,-3.7,-2.1,154,-5.3,-19.6,0.9,-0.4
2022-05-27,36119,Westchester,NY,-9.1,-3.1,58.4,-25.1,-19.9,2.6,-2.3
2022-05-28,09001,Fairfield,CT,-6.6,-4.9,82.7,10.1,-23.9,1.9,-1.8
2022-05-28,09003,Hartford,CT,-5.9,-4.1,56.9,-26.7,-22.6,2.9,-3
2022-05-28,09005,Litchfield,CT,9.4,6.1,NA,NA,-13,1.9,-2
2022-05-28,09009,New Haven,CT,-4,-4.6,41.3,-3.7,-16.7,2,-2.1
2022-05-28,34003,Bergen,NJ,-9.1,0.3,92.9,-14,-27.4,4.4,-4.7
2022-05-28,34017,Hudson,NJ,-13.4,-3.4,62.3,-31,-25.6,4,-3.9
2022-05-28,34025,Monmouth,NJ,-1.9,7.9,139,-12.3,-27,2.7,-2.6
2022-05-28,34027,Morris,NJ,-10.9,2.1,46.4,-32.9,-30.7,5,-5.3
2022-05-28,36059,Nassau,NY,-10.9,-7.9,99.3,-35.7,-27.7,3.4,-3.6
2022-05-28,36103,Suffolk,NY,-3.9,-2,133,-4.9,-20.6,1.3,-1.2
2022-05-28,36119,Westchester,NY,-10.1,-3.7,48.6,-27.7,-20.7,3,-3.1
2022-05-29,09001,Fairfield,CT,-6.4,-4.6,85,8.4,-24.1,1.4,-0.9
2022-05-29,09003,Hartford,CT,-5.7,-4,62.7,-27.1,-23.1,2.4,-2.1
2022-05-29,09005,Litchfield,CT,10.6,7.9,151,NA,-13.3,1.4,-1.1
2022-05-29,09009,New Haven,CT,-4.1,-4.6,44.7,-3.9,-17.1,1.6,-1.2
2022-05-29,34003,Bergen,NJ,-9.4,-0,96.6,-14.6,-28.1,3.9,-3.6
2022-05-29,34017,Hudson,NJ,-13.6,-3.6,66.7,-30.7,-26.1,3.6,-3.1
2022-05-29,34025,Monmouth,NJ,-0.7,8.6,154,-9.7,-27.3,2.3,-1.7
2022-05-29,34027,Morris,NJ,-11.6,1.7,50,-32.7,-31.4,4.4,-4.2
2022-05-29,36059,Nassau,NY,-11.3,-7.6,112,-35,-28.1,3,-2.7
2022-05-29,36103,Suffolk,NY,-3.6,-1.7,144,-0.9,-21.1,0.9,-0.3
2022-05-29,36119,Westchester,NY,-10.3,-3.6,53.4,-27,-21.1,2.6,-2.2
2022-05-30,09001,Fairfield,CT,-7,-4.7,105,8,-31.6,3,-2.8
2022-05-30,09003,Hartford,CT,-6.4,-5,66.4,-30,-30.6,3.7,-3.6
2022-05-30,09005,Litchfield,CT,10,7.4,162,NA,-22.1,3.1,-3.2
2022-05-30,09009,New Haven,CT,-4.9,-5.6,51.4,-2.4,-25.1,3.1,-3
2022-05-30,34003,Bergen,NJ,-9.3,-0.6,106,-17.1,-35.1,5.1,-5.1
2022-05-30,34017,Hudson,NJ,-13.1,-4.4,81.3,-34,-32.6,4.7,-4.4
2022-05-30,34025,Monmouth,NJ,1.4,9.6,199,-6.1,-34,3.9,-3.6
2022-05-30,34027,Morris,NJ,-12,0.9,58.4,-35.6,-38.7,5.7,-5.7
2022-05-30,36059,Nassau,NY,-11.3,-7.4,137,-38.6,-34.7,4.6,-4.6
2022-05-30,36103,Suffolk,NY,-3.3,-1.4,183,-1.9,-28.9,2.9,-2.7
2022-05-30,36119,Westchester,NY,-11.4,-4.4,62.6,-30.1,-28.1,4,-3.9
2022-05-31,09001,Fairfield,CT,-7,-4.1,106,8.1,-31.7,2.9,-2.6
2022-05-31,09003,Hartford,CT,-6.7,-5,65.6,-30,-30.7,3.7,-3.6
2022-05-31,09005,Litchfield,CT,9.4,7.7,165,NA,-22.3,3.3,-3.3
2022-05-31,09009,New Haven,CT,-5,-5.6,51.4,-2,-25.3,3.1,-3
2022-05-31,34003,Bergen,NJ,-9,-0.1,104,-17,-35.6,5.1,-5.1
2022-05-31,34017,Hudson,NJ,-13.1,-4.1,83,-34.4,-32.9,4.7,-4.4
2022-05-31,34025,Monmouth,NJ,2,10.4,209,-4.9,-34.4,3.9,-3.6
2022-05-31,34027,Morris,NJ,-12.3,2,58.3,-35.7,-39,5.6,-5.6
2022-05-31,36059,Nassau,NY,-11.3,-7.3,140,-38.3,-35.1,4.6,-4.6
2022-05-31,36103,Suffolk,NY,-3.3,-1.1,189,-1.6,-29.4,3,-2.8
2022-05-31,36119,Westchester,NY,-11.3,-4,62.7,-30.3,-28.4,4,-3.9
2022-06-01,09001,Fairfield,CT,-7.4,-4,101,8,-31.7,2.9,-2.6
2022-06-01,09003,Hartford,CT,-7,-4.7,61.4,-30.4,-30.7,3.9,-3.8
2022-06-01,09005,Litchfield,CT,9,7.9,160,NA,-22.3,3.6,-3.6
2022-06-01,09009,New Haven,CT,-5.1,-5.1,47.3,-2,-25.1,3.3,-3.2
2022-06-01,34003,Bergen,NJ,-9.7,-0.7,95,-17.1,-35.6,5.3,-5.2
2022-06-01,34017,Hudson,NJ,-13.9,-4.1,76.4,-34.6,-32.9,4.9,-4.6
2022-06-01,34025,Monmouth,NJ,1.7,10.6,203,-5.1,-34.4,4,-3.7
2022-06-01,34027,Morris,NJ,-13,1.3,51.7,-36.7,-39,5.7,-5.7
2022-06-01,36059,Nassau,NY,-11.9,-7.6,134,-38.3,-35.1,4.7,-4.7
2022-06-01,36103,Suffolk,NY,-3.6,-1,183,-1.9,-29.4,3.1,-3
2022-06-01,36119,Westchester,NY,-11.9,-4.1,59.4,-30.4,-28.4,4.3,-4.2
2022-06-02,09001,Fairfield,CT,-8.3,-4.4,93.4,7.3,-31.6,3.1,-2.9
2022-06-02,09003,Hartford,CT,-7.3,-4.7,57.6,-30.9,-30.7,4,-3.9
2022-06-02,09005,Litchfield,CT,8.3,8.1,NA,NA,-22.1,3.9,-3.9
2022-06-02,09009,New Haven,CT,-5.7,-5.1,43.7,-2.7,-25,3.6,-3.5
2022-06-02,34003,Bergen,NJ,-10.3,-1,87.7,-17.3,-35.3,5.4,-5.4
2022-06-02,34017,Hudson,NJ,-13.9,-3.6,72.1,-34.7,-32.7,5,-4.7
2022-06-02,34025,Monmouth,NJ,1.3,10.3,196,-5.6,-34.3,4.3,-4
2022-06-02,34027,Morris,NJ,-13.4,1.3,47.6,-36.7,-38.9,5.9,-5.9
2022-06-02,36059,Nassau,NY,-12.6,-7.7,129,-38.1,-34.9,4.9,-4.9
2022-06-02,36103,Suffolk,NY,-4.4,-1.4,175,-3.4,-29.3,3.4,-3.3
2022-06-02,36119,Westchester,NY,-12.7,-4.9,53.9,-30.1,-28.3,4.4,-4.4
2022-06-03,09001,Fairfield,CT,-8,-4.4,96.7,6.7,-31.1,2.9,-2.7
2022-06-03,09003,Hartford,CT,-7.3,-4.3,58.9,-30.6,-30.3,3.9,-3.8
2022-06-03,09005,Litchfield,CT,8.9,8.6,NA,NA,-21.7,3.7,-3.8
2022-06-03,09009,New Haven,CT,-5.4,-4.4,46.1,-3.6,-24.6,3.3,-3.2
2022-06-03,34003,Bergen,NJ,-9.7,-0.4,93.9,-16.4,-34.3,5,-5
2022-06-03,34017,Hudson,NJ,-13.4,-2.9,78.6,-33.9,-32.1,4.6,-4.3
2022-06-03,34025,Monmouth,NJ,1.4,10.3,202,-5.1,-33.4,3.7,-3.5
2022-06-03,34027,Morris,NJ,-13.1,1.1,56.3,-36,-37.7,5.6,-5.6
2022-06-03,36059,Nassau,NY,-12.4,-7.6,136,-37.3,-34,4.6,-4.6
2022-06-03,36103,Suffolk,NY,-4.6,-1.6,180,-3.9,-28,3,-2.9
2022-06-03,36119,Westchester,NY,-12.3,-4.4,57.9,-29.3,-27.4,4.1,-4.1
2022-06-04,09001,Fairfield,CT,-7.1,-4.3,116,7.1,-30,2.3,-1.7
2022-06-04,09003,Hartford,CT,-6.7,-3.9,79.1,-29.1,-29.6,3.3,-2.8
2022-06-04,09005,Litchfield,CT,10.3,8.6,NA,NA,-20.7,3,-2.5
2022-06-04,09009,New Haven,CT,-4.7,-4.1,60.9,-4.1,-23.7,2.7,-2.2
2022-06-04,34003,Bergen,NJ,-8.3,0.1,114,-14.1,-33.3,4.6,-4.2
2022-06-04,34017,Hudson,NJ,-12.7,-1.9,90.1,-31.1,-31.1,4.3,-3.8
2022-06-04,34025,Monmouth,NJ,2,10.7,223,-3.9,-32.7,3.4,-3
2022-06-04,34027,Morris,NJ,-12.3,1.6,77.9,-33.6,-36.4,5,-4.6
2022-06-04,36059,Nassau,NY,-11.9,-7.4,153,-36.7,-33,4.3,-4.1
2022-06-04,36103,Suffolk,NY,-4.3,-1.6,200,-3.4,-26.7,2.4,-1.8
2022-06-04,36119,Westchester,NY,-11.1,-3.7,71.1,-26.6,-26.4,3.6,-3.1
2022-06-05,09001,Fairfield,CT,-7,-4.1,115,8.6,-29.6,2.6,-2.2
2022-06-05,09003,Hartford,CT,-6.1,-3.4,80.3,-28.1,-29,3.6,-3.4
2022-06-05,09005,Litchfield,CT,10.1,7.9,NA,NA,-20.4,3.1,-2.8
2022-06-05,09009,New Haven,CT,-4.9,-4,59.3,-3.9,-23.1,3,-2.8
2022-06-05,34003,Bergen,NJ,-7,0.3,116,-11.6,-33,5,-5.1
2022-06-05,34017,Hudson,NJ,-12.6,-1.1,88.3,-30.4,-30.6,4.6,-4.4
2022-06-05,34025,Monmouth,NJ,0.9,9.7,218,-6.6,-32.7,3.7,-3.5
2022-06-05,34027,Morris,NJ,-11.4,2.1,83,-32.4,-35.4,5.3,-5.2
2022-06-05,36059,Nassau,NY,-12.1,-7.9,142,-37.6,-32.7,4.6,-4.7
2022-06-05,36103,Suffolk,NY,-4.4,-1.6,193,-6.1,-26,2.7,-2.4
2022-06-05,36119,Westchester,NY,-10.7,-3.4,70.7,-25.9,-25.7,3.9,-3.7
2022-06-06,09001,Fairfield,CT,-6.3,-3.6,96.9,8.6,-22.1,0.9,-0.2
2022-06-06,09003,Hartford,CT,-5.1,-2.1,78.1,-25.3,-21.6,2.3,-1.8
2022-06-06,09005,Litchfield,CT,10.9,8.4,NA,NA,-11.6,1.3,-0.6
2022-06-06,09009,New Haven,CT,-4.1,-2.6,53,-5,-15.3,1.3,-0.8
2022-06-06,34003,Bergen,NJ,-7.3,0.6,107,-9.3,-26.1,3.7,-3.6
2022-06-06,34017,Hudson,NJ,-12.9,-0.1,76.3,-27.1,-24.3,3.4,-3
2022-06-06,34025,Monmouth,NJ,-1,8.7,178,-9.6,-26.3,2.1,-1.7
2022-06-06,34027,Morris,NJ,-10.7,3,76,-29.7,-28.1,3.9,-3.5
2022-06-06,36059,Nassau,NY,-12.4,-8.1,119,-34.1,-26.4,2.9,-2.6
2022-06-06,36103,Suffolk,NY,-4.4,-1.6,157,-5,-18.1,0.7,-0.1
2022-06-06,36119,Westchester,NY,-9.6,-2.6,63.4,-22.3,-18.7,2.4,-2
2022-06-07,09001,Fairfield,CT,-6.1,-3.9,96.7,8.6,-21.9,0.9,-0.2
2022-06-07,09003,Hartford,CT,-4.7,-1.9,79,-25.1,-21.4,2.3,-1.8
2022-06-07,09005,Litchfield,CT,11.3,8.1,NA,NA,-11.7,1.3,-0.6
2022-06-07,09009,New Haven,CT,-4,-2.1,52.6,-5.7,-15,1.3,-0.8
2022-06-07,34003,Bergen,NJ,-7.3,0.1,109,-9.4,-25.9,3.7,-3.6
2022-06-07,34017,Hudson,NJ,-12.9,-0.4,74.9,-26.6,-24.3,3.4,-3
2022-06-07,34025,Monmouth,NJ,-1.1,8,169,-10.1,-26,2.1,-1.7
2022-06-07,34027,Morris,NJ,-10.3,2.3,76.9,-29.3,-27.9,3.9,-3.5
2022-06-07,36059,Nassau,NY,-12.3,-8.3,116,-34,-26,2.9,-2.6
2022-06-07,36103,Suffolk,NY,-4.3,-1.6,151,-5,-17.4,0.6,0.1
2022-06-07,36119,Westchester,NY,-9.4,-2.7,63.6,-21.7,-18.3,2.4,-2
2022-06-08,09001,Fairfield,CT,-5.7,-4.1,103,9.1,-21.9,0.9,-0.2
2022-06-08,09003,Hartford,CT,-4.4,-1.7,82,-24.6,-21.4,2.1,-1.7
2022-06-08,09005,Litchfield,CT,11.7,8,NA,NA,-11.7,1,-0.3
2022-06-08,09009,New Haven,CT,-3.7,-2.3,55.4,-5.7,-15,1.3,-0.8
2022-06-08,34003,Bergen,NJ,-6.4,0.9,119,-8.6,-25.7,3.6,-3.4
2022-06-08,34017,Hudson,NJ,-12.3,-0.1,83.4,-26.1,-24.1,3.3,-2.9
2022-06-08,34025,Monmouth,NJ,-0.7,7.9,176,-9.7,-25.9,2,-1.5
2022-06-08,34027,Morris,NJ,-9.3,2.7,84.1,-28,-27.7,3.7,-3.3
2022-06-08,36059,Nassau,NY,-11.7,-8,123,-33.9,-26,2.7,-2.5
2022-06-08,36103,Suffolk,NY,-3.9,-1.4,158,-4.6,-17.3,0.6,0.1
2022-06-08,36119,Westchester,NY,-8.9,-2.1,67.9,-21.1,-18.3,2.1,-1.7
2022-06-09,09001,Fairfield,CT,-5,-3.7,109,9.9,-22,0.7,-0.1
2022-06-09,09003,Hartford,CT,-4.3,-1.7,83.9,-24.3,-21.6,2.3,-1.8
2022-06-09,09005,Litchfield,CT,12,7.9,NA,NA,-11.9,1,-0.3
2022-06-09,09009,New Haven,CT,-3.1,-2.4,58.1,-5.3,-15.1,1.3,-0.8
2022-06-09,34003,Bergen,NJ,-5.9,1,126,-8,-25.7,3.4,-3.3
2022-06-09,34017,Hudson,NJ,-12.7,-0.4,88.7,-26.4,-24.1,3.3,-2.9
2022-06-09,34025,Monmouth,NJ,-0.3,7.9,181,-9.3,-26,1.9,-1.4
2022-06-09,34027,Morris,NJ,-9,2.6,87.7,-27.9,-27.7,3.6,-3.2
2022-06-09,36059,Nassau,NY,-10.9,-7.9,130,-34,-26.3,2.7,-2.5
2022-06-09,36103,Suffolk,NY,-3.1,-1,165,-4,-17.3,0.6,0.1
2022-06-09,36119,Westchester,NY,-8,-1.3,74.6,-21.1,-18.4,2.1,-1.7
2022-06-10,09001,Fairfield,CT,-5,-4.1,113,10.6,-22.1,0.6,0.1
2022-06-10,09003,Hartford,CT,-4.1,-2,88.3,-23.9,-21.7,2.1,-1.7
2022-06-10,09005,Litchfield,CT,12,7.1,NA,NA,-12,0.9,-0.2
2022-06-10,09009,New Haven,CT,-3.4,-3,59.9,-5.1,-15.3,1.3,-0.8
2022-06-10,34003,Bergen,NJ,-5.9,0.7,130,-7.4,-26,3.4,-3.3
2022-06-10,34017,Hudson,NJ,-12.6,-0.7,90,-26.4,-24.1,3.3,-2.9
2022-06-10,34025,Monmouth,NJ,-0.1,7.7,191,-9,-26.1,1.9,-1.4
2022-06-10,34027,Morris,NJ,-9,2.6,87.4,-27.4,-27.9,3.4,-3
2022-06-10,36059,Nassau,NY,-10.7,-8.1,133,-34,-26.3,2.6,-2.4
2022-06-10,36103,Suffolk,NY,-2.9,-1,173,-3.1,-17.3,0.6,0.1
2022-06-10,36119,Westchester,NY,-7.7,-1.3,77,-20.6,-18.4,2,-1.5
2022-06-11,09001,Fairfield,CT,-5.3,-4.3,110,10.7,-22.4,0.7,-0.2
2022-06-11,09003,Hartford,CT,-4.1,-2,92.3,-24.1,-21.6,2.3,-1.9
2022-06-11,09005,Litchfield,CT,12.1,7,NA,NA,-12.1,1,-0.4
2022-06-11,09009,New Haven,CT,-3.7,-3.4,55.9,-5.4,-15.3,1.4,-1
2022-06-11,34003,Bergen,NJ,-6.4,0.3,125,-7.3,-26,3.4,-3.3
2022-06-11,34017,Hudson,NJ,-12.9,-1.3,85.1,-27.4,-24.4,3.4,-3.1
2022-06-11,34025,Monmouth,NJ,-0.4,6.9,172,-10.1,-26.1,2,-1.6
2022-06-11,34027,Morris,NJ,-9,2.4,82,-25.9,-28,3.6,-3.3
2022-06-11,36059,Nassau,NY,-10.9,-8.4,120,-33.7,-26.4,2.6,-2.4
2022-06-11,36103,Suffolk,NY,-2.9,-1,164,-3.3,-17.4,0.7,-0.2
2022-06-11,36119,Westchester,NY,-7.7,-1.3,74.7,-20.9,-18.3,2.1,-1.8
2022-06-12,09001,Fairfield,CT,-5.4,-4.6,97.3,10,-22.6,1,-0.8
2022-06-12,09003,Hartford,CT,-4.4,-2.3,85.3,-24.1,-21.7,2.6,-2.5
2022-06-12,09005,Litchfield,CT,11.1,6,NA,NA,-12.1,1.4,-1.3
2022-06-12,09009,New Haven,CT,-4,-3.7,48.1,-5.6,-15.3,1.7,-1.6
2022-06-12,34003,Bergen,NJ,-6.7,0.3,114,-9,-25.6,3.7,-3.9
2022-06-12,34017,Hudson,NJ,-13.3,-2,76,-29.1,-24.6,3.9,-4
2022-06-12,34025,Monmouth,NJ,-1.7,6,139,-14.1,-26,2.6,-2.8
2022-06-12,34027,Morris,NJ,-9.4,2,66,-28.1,-28.1,4,-4.2
2022-06-12,36059,Nassau,NY,-10.7,-8.4,104,-34.3,-26.1,3,-3.2
2022-06-12,36103,Suffolk,NY,-3.1,-1.3,145,-4.9,-17.6,1,-0.8
2022-06-12,36119,Westchester,NY,-8.1,-1.7,65.4,-22,-18.4,2.6,-2.6
2022-06-13,09001,Fairfield,CT,-5.1,-4.9,96.6,10.6,-22.7,1.1,-0.9
2022-06-13,09003,Hartford,CT,-4.1,-2.3,83.7,-24,-21.9,2.6,-2.5
2022-06-13,09005,Litchfield,CT,11.3,6,NA,NA,-12.3,1.6,-1.5
2022-06-13,09009,New Haven,CT,-4,-3.9,47.7,-6,-15.1,1.9,-1.8
2022-06-13,34003,Bergen,NJ,-6.4,0.4,113,-8.6,-25.4,3.7,-3.9
2022-06-13,34017,Hudson,NJ,-13.3,-2,76.1,-29.1,-24.4,4,-4.2
2022-06-13,34025,Monmouth,NJ,-1.4,6.3,137,-13.6,-25.7,2.6,-2.8
2022-06-13,34027,Morris,NJ,-9.6,2.1,65.4,-28.1,-28.1,4.1,-4.3
2022-06-13,36059,Nassau,NY,-10.3,-8.3,103,-34,-25.9,3.1,-3.4
2022-06-13,36103,Suffolk,NY,-3.1,-1.3,146,-4.6,-17.7,1,-0.8
2022-06-13,36119,Westchester,NY,-8.1,-1.7,64.3,-21.6,-18.4,2.7,-2.8
2022-06-14,09001,Fairfield,CT,-4.6,-4.7,100,11,-22.9,1.1,-0.9
2022-06-14,09003,Hartford,CT,-3.6,-2.4,84.7,-23.7,-22,2.6,-2.5
2022-06-14,09005,Litchfield,CT,11.9,6,NA,NA,-12.4,1.4,-1.3
2022-06-14,09009,New Haven,CT,-3.3,-3.9,50.6,-5.7,-15.3,1.7,-1.6
2022-06-14,34003,Bergen,NJ,-6,0.7,116,-8.1,-25.1,3.6,-3.7
2022-06-14,34017,Hudson,NJ,-12.7,-1.6,81.9,-28.7,-24,3.9,-4
2022-06-14,34025,Monmouth,NJ,-1.1,6.6,143,-13.3,-25.6,2.4,-2.6
2022-06-14,34027,Morris,NJ,-9.3,2.1,68,-28,-28,4.1,-4.3
2022-06-14,36059,Nassau,NY,-9.9,-8.1,107,-33.9,-25.9,3,-3.3
2022-06-14,36103,Suffolk,NY,-2.7,-1,153,-4.1,-17.9,1,-0.8
2022-06-14,36119,Westchester,NY,-7.7,-1.4,67.3,-21.3,-18.4,2.7,-2.8
2022-06-15,09001,Fairfield,CT,-4.1,-4.3,100,11.7,-23,1,-0.8
2022-06-15,09003,Hartford,CT,-3.3,-2.6,84.9,-23.3,-22.4,2.6,-2.5
2022-06-15,09005,Litchfield,CT,12.6,6.4,NA,NA,-13,1.6,-1.5
2022-06-15,09009,New Haven,CT,-2.9,-3.7,52.1,-5.1,-15.6,1.6,-1.5
2022-06-15,34003,Bergen,NJ,-5.6,0.7,116,-8.1,-25.1,3.6,-3.7
2022-06-15,34017,Hudson,NJ,-12.3,-1.7,82.4,-28.3,-24,3.9,-4
2022-06-15,34025,Monmouth,NJ,-0.4,7,149,-12.6,-25.7,2.4,-2.6
2022-06-15,34027,Morris,NJ,-9,2.6,67,-27.9,-28.1,4.1,-4.3
2022-06-15,36059,Nassau,NY,-9.3,-8,110,-33.6,-26,3,-3.3
2022-06-15,36103,Suffolk,NY,-2.3,-0.7,157,-4,-18.1,1,-0.8
2022-06-15,36119,Westchester,NY,-7.4,-1.4,68,-20.7,-18.6,2.7,-2.8
2022-06-16,09001,Fairfield,CT,-4,-4.1,96.6,12,-23.3,1.1,-0.9
2022-06-16,09003,Hartford,CT,-3,-2.4,84.4,-23.3,-22.9,2.6,-2.5
2022-06-16,09005,Litchfield,CT,12.7,6.3,NA,NA,-13.4,1.6,-1.5
2022-06-16,09009,New Haven,CT,-2.9,-3.4,51.4,-4.7,-15.9,1.6,-1.5
2022-06-16,34003,Bergen,NJ,-4.6,0.7,113,-8,-25.4,3.7,-3.9
2022-06-16,34017,Hudson,NJ,-12.3,-2.3,79.4,-27.9,-24.1,3.9,-4
2022-06-16,34025,Monmouth,NJ,-0.4,7.1,144,-12.4,-25.7,2.6,-2.8
2022-06-16,34027,Morris,NJ,-8.9,2.6,64.4,-27.3,-28.4,4.3,-4.5
2022-06-16,36059,Nassau,NY,-9.4,-7.9,104,-33,-26,3,-3.3
2022-06-16,36103,Suffolk,NY,-2.1,-0.6,154,-3.6,-18.4,1,-0.8
2022-06-16,36119,Westchester,NY,-7.6,-1.6,63.7,-20.6,-18.7,2.9,-2.9
2022-06-17,09001,Fairfield,CT,-3.9,-3.4,96.1,12.1,-23.7,1.3,-1
2022-06-17,09003,Hartford,CT,-3,-2.1,80.3,-23.6,-23.6,2.9,-2.8
2022-06-17,09005,Litchfield,CT,12.9,6.6,NA,NA,-14,1.9,-1.8
2022-06-17,09009,New Haven,CT,-2.4,-2.4,52.4,-4.3,-16.6,1.7,-1.6
2022-06-17,34003,Bergen,NJ,-4.3,1.3,113,-8.1,-25.9,3.9,-4
2022-06-17,34017,Hudson,NJ,-12.1,-2.1,79.1,-27.7,-25,4.1,-4.3
2022-06-17,34025,Monmouth,NJ,0.1,8,147,-12.3,-26.4,2.7,-2.9
2022-06-17,34027,Morris,NJ,-8.3,3.4,63.3,-27.4,-29,4.4,-4.6
2022-06-17,36059,Nassau,NY,-8.9,-7.1,102,-32.9,-26.3,3.1,-3.4
2022-06-17,36103,Suffolk,NY,-2,0.1,153,-3.1,-18.7,1.1,-0.9
2022-06-17,36119,Westchester,NY,-7.4,-1.1,62.4,-20.9,-19.1,3,-3.1
2022-06-18,09001,Fairfield,CT,-3.7,-2.6,90,14.3,-23.9,1.3,-1
2022-06-18,09003,Hartford,CT,-3,-1.1,65.9,-23.6,-24,2.9,-2.8
2022-06-18,09005,Litchfield,CT,12.4,7.3,NA,NA,-13.9,1.9,-1.8
2022-06-18,09009,New Haven,CT,-2.3,-1.4,51.9,-3.1,-17,1.7,-1.6
2022-06-18,34003,Bergen,NJ,-3.9,2.6,114,-7.6,-26.1,3.9,-4
2022-06-18,34017,Hudson,NJ,-11.9,-1.9,76,-27.4,-25,4,-4
2022-06-18,34025,Monmouth,NJ,0.7,9.6,153,-11.7,-26.9,2.6,-2.7
2022-06-18,34027,Morris,NJ,-8.1,4.4,57.9,-28.6,-29.1,4.3,-4.4
2022-06-18,36059,Nassau,NY,-8.6,-6,106,-32.6,-26.4,3.1,-3.4
2022-06-18,36103,Suffolk,NY,-1.7,1.3,151,-2.1,-18.9,1.1,-0.9
2022-06-18,36119,Westchester,NY,-7.3,-0.4,60.9,-20.3,-19.4,2.9,-2.8
2022-06-19,09001,Fairfield,CT,-3.3,-2,99.7,15.9,-24,0.9,-0.2
2022-06-19,09003,Hartford,CT,-2.6,-0.7,69.7,-23.7,-24.1,2.4,-1.9
2022-06-19,09005,Litchfield,CT,14.9,8.6,NA,NA,-14.1,1.4,-0.9
2022-06-19,09009,New Haven,CT,-1.7,-0.4,57.4,-3,-17.6,1.4,-1
2022-06-19,34003,Bergen,NJ,-3.6,3.1,123,-6.9,-26.6,3.4,-3.1
2022-06-19,34017,Hudson,NJ,-11.3,-1.7,83.4,-26.3,-25.1,3.4,-2.9
2022-06-19,34025,Monmouth,NJ,2.7,11.3,178,-7.3,-27,2,-1.5
2022-06-19,34027,Morris,NJ,-7.7,5,68.3,-27.1,-29.4,3.7,-3.2
2022-06-19,36059,Nassau,NY,-8,-5.3,119,-30.9,-26.9,2.6,-2.2
2022-06-19,36103,Suffolk,NY,-1,2.1,168,0.4,-19.3,0.7,-0
2022-06-19,36119,Westchester,NY,-6.4,0,68.7,-18.6,-19.7,2.3,-1.7
2022-06-20,09001,Fairfield,CT,-2.4,-1.6,105,16.4,-26,1.1,-0.5
2022-06-20,09003,Hartford,CT,-2.3,-0.9,72.7,-23.9,-26,2.7,-2.2
2022-06-20,09005,Litchfield,CT,15,9,NA,NA,-15.6,1.6,-1
2022-06-20,09009,New Haven,CT,-1.1,-0.3,59.3,-1.7,-19.7,1.7,-1.4
2022-06-20,34003,Bergen,NJ,-2,4,129,-7,-28,3.6,-3.3
2022-06-20,34017,Hudson,NJ,-10.6,-1.7,85.4,-27.1,-26.7,3.4,-2.9
2022-06-20,34025,Monmouth,NJ,4.1,11.9,188,-7.1,-28.3,2.1,-1.7
2022-06-20,34027,Morris,NJ,-6.6,5.3,70.7,-26.7,-30.7,3.9,-3.4
2022-06-20,36059,Nassau,NY,-6.7,-4.6,129,-32.3,-29.6,3.1,-2.9
2022-06-20,36103,Suffolk,NY,0,2.7,178,0.6,-22,1.4,-0.9
2022-06-20,36119,Westchester,NY,-5.4,0.1,72.3,-20,-23.1,2.9,-2.4
2022-06-21,09001,Fairfield,CT,-3,-1.9,99,16.4,-26.7,1.4,-0.8
2022-06-21,09003,Hartford,CT,-3,-1.1,70.4,-24.3,-26.9,3,-2.5
2022-06-21,09005,Litchfield,CT,14.1,8.3,NA,NA,-16.4,1.9,-1.3
2022-06-21,09009,New Haven,CT,-1.7,-0.6,55.7,-1.7,-20.6,2,-1.6
2022-06-21,34003,Bergen,NJ,-2.1,3.9,125,-7.4,-28.4,3.7,-3.4
2022-06-21,34017,Hudson,NJ,-11.1,-2.3,80.3,-27.6,-27.1,3.6,-3
2022-06-21,34025,Monmouth,NJ,4.1,11.9,184,-7.3,-28.7,2.4,-2
2022-06-21,34027,Morris,NJ,-6.7,5,68,-27.1,-31.4,4,-3.5
2022-06-21,36059,Nassau,NY,-6.9,-4.6,127,-32.4,-30,3.3,-3
2022-06-21,36103,Suffolk,NY,0,2.6,170,0.3,-22.3,1.6,-1
2022-06-21,36119,Westchester,NY,-5.7,-0.1,68,-20,-23.6,3,-2.5
2022-06-22,09001,Fairfield,CT,-4,-2.6,88.1,15.1,-27.6,2.1,-1.6
2022-06-22,09003,Hartford,CT,-4.1,-2.1,61.7,-25.6,-27.6,3.4,-3
2022-06-22,09005,Litchfield,CT,12.6,7,NA,NA,-17.1,2.3,-1.8
2022-06-22,09009,New Haven,CT,-3.1,-1.6,46.9,-2.6,-21.6,2.6,-2.3
