countyfips,date,county,state,measure,pct
34017,2021-09-09,Hudson,NJ,gps_retail_and_recreation,-6.4
34017,2021-09-09,Hudson,NJ,gps_grocery_and_pharmacy,6
34017,2021-09-09,Hudson,NJ,gps_parks,81.1
34017,2021-09-09,Hudson,NJ,gps_transit_stations,-35.1
34017,2021-09-09,Hudson,NJ,gps_workplaces,-40
34017,2021-09-09,Hudson,NJ,gps_residential,6.9
34017,2021-09-09,Hudson,NJ,gps_away_from_home,-7
34025,2021-09-09,Monmouth,NJ,gps_retail_and_recreation,6
34025,2021-09-09,Monmouth,NJ,gps_grocery_and_pharmacy,9
34025,2021-09-09,Monmouth,NJ,gps_parks,198
34025,2021-09-09,Monmouth,NJ,gps_transit_stations,1.3
34025,2021-09-09,Monmouth,NJ,gps_workplaces,-36.9
34025,2021-09-09,Monmouth,NJ,gps_residential,6.9
34025,2021-09-09,Monmouth,NJ,gps_away_from_home,-7.3
34027,2021-09-09,Morris,NJ,gps_retail_and_recreation,-10.1
34027,2021-09-09,Morris,NJ,gps_grocery_and_pharmacy,3.9
34027,2021-09-09,Morris,NJ,gps_parks,54.1
34027,2021-09-09,Morris,NJ,gps_transit_stations,-35.7
34027,2021-09-09,Morris,NJ,gps_workplaces,-42.3
34027,2021-09-09,Morris,NJ,gps_residential,8
34027,2021-09-09,Morris,NJ,gps_away_from_home,-8.4
36059,2021-09-09,Nassau,NY,gps_retail_and_recreation,-8.4
36059,2021-09-09,Nassau,NY,gps_grocery_and_pharmacy,-4
36059,2021-09-09,Nassau,NY,gps_parks,123
36059,2021-09-09,Nassau,NY,gps_transit_stations,-40.4
36059,2021-09-09,Nassau,NY,gps_workplaces,-39
36059,2021-09-09,Nassau,NY,gps_residential,7.3
36059,2021-09-09,Nassau,NY,gps_away_from_home,-7.9
36103,2021-09-09,Suffolk,NY,gps_retail_and_recreation,1.3
36103,2021-09-09,Suffolk,NY,gps_grocery_and_pharmacy,3.4
36103,2021-09-09,Suffolk,NY,gps_parks,189
36103,2021-09-09,Suffolk,NY,gps_transit_stations,-5.9
36103,2021-09-09,Suffolk,NY,gps_workplaces,-30.6
36103,2021-09-09,Suffolk,NY,gps_residential,5.6
36103,2021-09-09,Suffolk,NY,gps_away_from_home,-5.9
36119,2021-09-09,Westchester,NY,gps_retail_and_recreation,-4.6
36119,2021-09-09,Westchester,NY,gps_grocery_and_pharmacy,0.4
36119,2021-09-09,Westchester,NY,gps_parks,58.9
36119,2021-09-09,Westchester,NY,gps_transit_stations,-31
36119,2021-09-09,Westchester,NY,gps_workplaces,-35.3
36119,2021-09-09,Westchester,NY,gps_residential,6.9
36119,2021-09-09,Westchester,NY,gps_away_from_home,-7.4
09001,2021-09-10,Fairfield,CT,gps_retail_and_recreation,-6.7
09001,2021-09-10,Fairfield,CT,gps_grocery_and_pharmacy,-2.1
09001,2021-09-10,Fairfield,CT,gps_parks,89.4
09001,2021-09-10,Fairfield,CT,gps_transit_stations,5.9
09001,2021-09-10,Fairfield,CT,gps_workplaces,-35.9
09001,2021-09-10,Fairfield,CT,gps_residential,5.1
09001,2021-09-10,Fairfield,CT,gps_away_from_home,-5.4
09003,2021-09-10,Hartford,CT,gps_retail_and_recreation,-4.7
09003,2021-09-10,Hartford,CT,gps_grocery_and_pharmacy,-0.1
09003,2021-09-10,Hartford,CT,gps_parks,54.1
09003,2021-09-10,Hartford,CT,gps_transit_stations,-24.9
09003,2021-09-10,Hartford,CT,gps_workplaces,-33.7
09003,2021-09-10,Hartford,CT,gps_residential,5.3
09003,2021-09-10,Hartford,CT,gps_away_from_home,-5.5
09005,2021-09-10,Litchfield,CT,gps_retail_and_recreation,9.4
09005,2021-09-10,Litchfield,CT,gps_grocery_and_pharmacy,4.7
09005,2021-09-10,Litchfield,CT,gps_parks,NA
09005,2021-09-10,Litchfield,CT,gps_transit_stations,NA
09005,2021-09-10,Litchfield,CT,gps_workplaces,-24.1
09005,2021-09-10,Litchfield,CT,gps_residential,4.1
09005,2021-09-10,Litchfield,CT,gps_away_from_home,-4.4
09009,2021-09-10,New Haven,CT,gps_retail_and_recreation,-3.1
09009,2021-09-10,New Haven,CT,gps_grocery_and_pharmacy,-0.3
09009,2021-09-10,New Haven,CT,gps_parks,44.9
09009,2021-09-10,New Haven,CT,gps_transit_stations,-4.1
09009,2021-09-10,New Haven,CT,gps_workplaces,-29.9
09009,2021-09-10,New Haven,CT,gps_residential,4.4
09009,2021-09-10,New Haven,CT,gps_away_from_home,-4.7
34003,2021-09-10,Bergen,NJ,gps_retail_and_recreation,-6.4
34003,2021-09-10,Bergen,NJ,gps_grocery_and_pharmacy,1.3
34003,2021-09-10,Bergen,NJ,gps_parks,96.1
34003,2021-09-10,Bergen,NJ,gps_transit_stations,-20.6
34003,2021-09-10,Bergen,NJ,gps_workplaces,-40.1
34003,2021-09-10,Bergen,NJ,gps_residential,7.4
34003,2021-09-10,Bergen,NJ,gps_away_from_home,-8
34017,2021-09-10,Hudson,NJ,gps_retail_and_recreation,-6.7
34017,2021-09-10,Hudson,NJ,gps_grocery_and_pharmacy,5.6
34017,2021-09-10,Hudson,NJ,gps_parks,83.1
34017,2021-09-10,Hudson,NJ,gps_transit_stations,-34.4
34017,2021-09-10,Hudson,NJ,gps_workplaces,-39.3
34017,2021-09-10,Hudson,NJ,gps_residential,6.7
34017,2021-09-10,Hudson,NJ,gps_away_from_home,-6.9
34025,2021-09-10,Monmouth,NJ,gps_retail_and_recreation,5
34025,2021-09-10,Monmouth,NJ,gps_grocery_and_pharmacy,8.1
34025,2021-09-10,Monmouth,NJ,gps_parks,194
34025,2021-09-10,Monmouth,NJ,gps_transit_stations,-0.7
34025,2021-09-10,Monmouth,NJ,gps_workplaces,-36.1
34025,2021-09-10,Monmouth,NJ,gps_residential,6.6
34025,2021-09-10,Monmouth,NJ,gps_away_from_home,-7
34027,2021-09-10,Morris,NJ,gps_retail_and_recreation,-10.9
34027,2021-09-10,Morris,NJ,gps_grocery_and_pharmacy,2.9
34027,2021-09-10,Morris,NJ,gps_parks,54.9
34027,2021-09-10,Morris,NJ,gps_transit_stations,-35.7
34027,2021-09-10,Morris,NJ,gps_workplaces,-41.4
34027,2021-09-10,Morris,NJ,gps_residential,7.7
34027,2021-09-10,Morris,NJ,gps_away_from_home,-8.1
36059,2021-09-10,Nassau,NY,gps_retail_and_recreation,-9
36059,2021-09-10,Nassau,NY,gps_grocery_and_pharmacy,-4.6
36059,2021-09-10,Nassau,NY,gps_parks,120
36059,2021-09-10,Nassau,NY,gps_transit_stations,-39.9
36059,2021-09-10,Nassau,NY,gps_workplaces,-38.4
36059,2021-09-10,Nassau,NY,gps_residential,7.1
36059,2021-09-10,Nassau,NY,gps_away_from_home,-7.7
36103,2021-09-10,Suffolk,NY,gps_retail_and_recreation,0.6
36103,2021-09-10,Suffolk,NY,gps_grocery_and_pharmacy,2.7
36103,2021-09-10,Suffolk,NY,gps_parks,184
36103,2021-09-10,Suffolk,NY,gps_transit_stations,-6.6
36103,2021-09-10,Suffolk,NY,gps_workplaces,-30
36103,2021-09-10,Suffolk,NY,gps_residential,5.4
36103,2021-09-10,Suffolk,NY,gps_away_from_home,-5.7
36119,2021-09-10,Westchester,NY,gps_retail_and_recreation,-5
36119,2021-09-10,Westchester,NY,gps_grocery_and_pharmacy,-0.1
36119,2021-09-10,Westchester,NY,gps_parks,60.1
36119,2021-09-10,Westchester,NY,gps_transit_stations,-30
36119,2021-09-10,Westchester,NY,gps_workplaces,-34.6
36119,2021-09-10,Westchester,NY,gps_residential,6.7
36119,2021-09-10,Westchester,NY,gps_away_from_home,-7.3
09001,2021-09-11,Fairfield,CT,gps_retail_and_recreation,-6.6
09001,2021-09-11,Fairfield,CT,gps_grocery_and_pharmacy,-2.7
09001,2021-09-11,Fairfield,CT,gps_parks,97.4
09001,2021-09-11,Fairfield,CT,gps_transit_stations,2.7
09001,2021-09-11,Fairfield,CT,gps_workplaces,-35.1
09001,2021-09-11,Fairfield,CT,gps_residential,5.3
09001,2021-09-11,Fairfield,CT,gps_away_from_home,-5.7
09003,2021-09-11,Hartford,CT,gps_retail_and_recreation,-4.6
09003,2021-09-11,Hartford,CT,gps_grocery_and_pharmacy,-0.4
09003,2021-09-11,Hartford,CT,gps_parks,60.9
09003,2021-09-11,Hartford,CT,gps_transit_stations,-25.1
09003,2021-09-11,Hartford,CT,gps_workplaces,-33.1
09003,2021-09-11,Hartford,CT,gps_residential,5.4
09003,2021-09-11,Hartford,CT,gps_away_from_home,-5.8
09005,2021-09-11,Litchfield,CT,gps_retail_and_recreation,9.3
09005,2021-09-11,Litchfield,CT,gps_grocery_and_pharmacy,3
09005,2021-09-11,Litchfield,CT,gps_parks,77.3
09005,2021-09-11,Litchfield,CT,gps_transit_stations,NA
09005,2021-09-11,Litchfield,CT,gps_workplaces,-22.9
09005,2021-09-11,Litchfield,CT,gps_residential,4.1
09005,2021-09-11,Litchfield,CT,gps_away_from_home,-4.4
09009,2021-09-11,New Haven,CT,gps_retail_and_recreation,-3.4
09009,2021-09-11,New Haven,CT,gps_grocery_and_pharmacy,-1.1
09009,2021-09-11,New Haven,CT,gps_parks,48.1
09009,2021-09-11,New Haven,CT,gps_transit_stations,-6.1
09009,2021-09-11,New Haven,CT,gps_workplaces,-29.1
09009,2021-09-11,New Haven,CT,gps_residential,4.6
09009,2021-09-11,New Haven,CT,gps_away_from_home,-4.9
34003,2021-09-11,Bergen,NJ,gps_retail_and_recreation,-6
34003,2021-09-11,Bergen,NJ,gps_grocery_and_pharmacy,1.3
34003,2021-09-11,Bergen,NJ,gps_parks,104
34003,2021-09-11,Bergen,NJ,gps_transit_stations,-20.3
34003,2021-09-11,Bergen,NJ,gps_workplaces,-39.6
34003,2021-09-11,Bergen,NJ,gps_residential,7.6
34003,2021-09-11,Bergen,NJ,gps_away_from_home,-8.3
34017,2021-09-11,Hudson,NJ,gps_retail_and_recreation,-5.9
34017,2021-09-11,Hudson,NJ,gps_grocery_and_pharmacy,5.9
34017,2021-09-11,Hudson,NJ,gps_parks,91.6
34017,2021-09-11,Hudson,NJ,gps_transit_stations,-32.9
34017,2021-09-11,Hudson,NJ,gps_workplaces,-38.7
34017,2021-09-11,Hudson,NJ,gps_residential,6.9
34017,2021-09-11,Hudson,NJ,gps_away_from_home,-7.1
34025,2021-09-11,Monmouth,NJ,gps_retail_and_recreation,5
34025,2021-09-11,Monmouth,NJ,gps_grocery_and_pharmacy,8
34025,2021-09-11,Monmouth,NJ,gps_parks,201
34025,2021-09-11,Monmouth,NJ,gps_transit_stations,-4.3
34025,2021-09-11,Monmouth,NJ,gps_workplaces,-35.7
34025,2021-09-11,Monmouth,NJ,gps_residential,6.6
34025,2021-09-11,Monmouth,NJ,gps_away_from_home,-7
34027,2021-09-11,Morris,NJ,gps_retail_and_recreation,-10.4
34027,2021-09-11,Morris,NJ,gps_grocery_and_pharmacy,2.7
34027,2021-09-11,Morris,NJ,gps_parks,64.3
34027,2021-09-11,Morris,NJ,gps_transit_stations,-36
34027,2021-09-11,Morris,NJ,gps_workplaces,-40.3
34027,2021-09-11,Morris,NJ,gps_residential,7.9
34027,2021-09-11,Morris,NJ,gps_away_from_home,-8.4
36059,2021-09-11,Nassau,NY,gps_retail_and_recreation,-8.7
36059,2021-09-11,Nassau,NY,gps_grocery_and_pharmacy,-4.7
36059,2021-09-11,Nassau,NY,gps_parks,118
36059,2021-09-11,Nassau,NY,gps_transit_stations,-38.9
36059,2021-09-11,Nassau,NY,gps_workplaces,-37.7
36059,2021-09-11,Nassau,NY,gps_residential,7.3
36059,2021-09-11,Nassau,NY,gps_away_from_home,-8
36103,2021-09-11,Suffolk,NY,gps_retail_and_recreation,0.4
36103,2021-09-11,Suffolk,NY,gps_grocery_and_pharmacy,2.3
36103,2021-09-11,Suffolk,NY,gps_parks,175
36103,2021-09-11,Suffolk,NY,gps_transit_stations,-8.3
36103,2021-09-11,Suffolk,NY,gps_workplaces,-29.1
36103,2021-09-11,Suffolk,NY,gps_residential,5.6
36103,2021-09-11,Suffolk,NY,gps_away_from_home,-6
36119,2021-09-11,Westchester,NY,gps_retail_and_recreation,-4.7
36119,2021-09-11,Westchester,NY,gps_grocery_and_pharmacy,-0.3
36119,2021-09-11,Westchester,NY,gps_parks,63
36119,2021-09-11,Westchester,NY,gps_transit_stations,-29.4
36119,2021-09-11,Westchester,NY,gps_workplaces,-33.9
36119,2021-09-11,Westchester,NY,gps_residential,6.9
36119,2021-09-11,Westchester,NY,gps_away_from_home,-7.5
09001,2021-09-12,Fairfield,CT,gps_retail_and_recreation,-6
09001,2021-09-12,Fairfield,CT,gps_grocery_and_pharmacy,-2
09001,2021-09-12,Fairfield,CT,gps_parks,114
09001,2021-09-12,Fairfield,CT,gps_transit_stations,3.1
09001,2021-09-12,Fairfield,CT,gps_workplaces,-34.4
09001,2021-09-12,Fairfield,CT,gps_residential,5.1
09001,2021-09-12,Fairfield,CT,gps_away_from_home,-5.4
09003,2021-09-12,Hartford,CT,gps_retail_and_recreation,-4.6
09003,2021-09-12,Hartford,CT,gps_grocery_and_pharmacy,0
09003,2021-09-12,Hartford,CT,gps_parks,70.1
09003,2021-09-12,Hartford,CT,gps_transit_stations,-23.4
09003,2021-09-12,Hartford,CT,gps_workplaces,-32.7
09003,2021-09-12,Hartford,CT,gps_residential,5.4
09003,2021-09-12,Hartford,CT,gps_away_from_home,-5.8
09005,2021-09-12,Litchfield,CT,gps_retail_and_recreation,9.9
09005,2021-09-12,Litchfield,CT,gps_grocery_and_pharmacy,2.9
09005,2021-09-12,Litchfield,CT,gps_parks,85.9
09005,2021-09-12,Litchfield,CT,gps_transit_stations,NA
09005,2021-09-12,Litchfield,CT,gps_workplaces,-22.4
09005,2021-09-12,Litchfield,CT,gps_residential,4
09005,2021-09-12,Litchfield,CT,gps_away_from_home,-4.1
09009,2021-09-12,New Haven,CT,gps_retail_and_recreation,-3.3
09009,2021-09-12,New Haven,CT,gps_grocery_and_pharmacy,-1
09009,2021-09-12,New Haven,CT,gps_parks,57.1
09009,2021-09-12,New Haven,CT,gps_transit_stations,-5.9
09009,2021-09-12,New Haven,CT,gps_workplaces,-28.7
09009,2021-09-12,New Haven,CT,gps_residential,4.6
09009,2021-09-12,New Haven,CT,gps_away_from_home,-4.9
34003,2021-09-12,Bergen,NJ,gps_retail_and_recreation,-4.1
34003,2021-09-12,Bergen,NJ,gps_grocery_and_pharmacy,2.1
34003,2021-09-12,Bergen,NJ,gps_parks,117
34003,2021-09-12,Bergen,NJ,gps_transit_stations,-17.9
34003,2021-09-12,Bergen,NJ,gps_workplaces,-39.1
34003,2021-09-12,Bergen,NJ,gps_residential,7.6
34003,2021-09-12,Bergen,NJ,gps_away_from_home,-8.3
34017,2021-09-12,Hudson,NJ,gps_retail_and_recreation,-5.1
34017,2021-09-12,Hudson,NJ,gps_grocery_and_pharmacy,7
34017,2021-09-12,Hudson,NJ,gps_parks,98.1
34017,2021-09-12,Hudson,NJ,gps_transit_stations,-31
34017,2021-09-12,Hudson,NJ,gps_workplaces,-38.1
34017,2021-09-12,Hudson,NJ,gps_residential,7
34017,2021-09-12,Hudson,NJ,gps_away_from_home,-7.4
34025,2021-09-12,Monmouth,NJ,gps_retail_and_recreation,4.7
34025,2021-09-12,Monmouth,NJ,gps_grocery_and_pharmacy,8.1
34025,2021-09-12,Monmouth,NJ,gps_parks,218
34025,2021-09-12,Monmouth,NJ,gps_transit_stations,-6.3
34025,2021-09-12,Monmouth,NJ,gps_workplaces,-35.1
34025,2021-09-12,Monmouth,NJ,gps_residential,6.6
34025,2021-09-12,Monmouth,NJ,gps_away_from_home,-7
34027,2021-09-12,Morris,NJ,gps_retail_and_recreation,-10.3
34027,2021-09-12,Morris,NJ,gps_grocery_and_pharmacy,3.6
34027,2021-09-12,Morris,NJ,gps_parks,77.4
34027,2021-09-12,Morris,NJ,gps_transit_stations,-35.1
34027,2021-09-12,Morris,NJ,gps_workplaces,-39.7
34027,2021-09-12,Morris,NJ,gps_residential,8
34027,2021-09-12,Morris,NJ,gps_away_from_home,-8.6
36059,2021-09-12,Nassau,NY,gps_retail_and_recreation,-8.1
36059,2021-09-12,Nassau,NY,gps_grocery_and_pharmacy,-4.1
36059,2021-09-12,Nassau,NY,gps_parks,134
36059,2021-09-12,Nassau,NY,gps_transit_stations,-37.7
36059,2021-09-12,Nassau,NY,gps_workplaces,-37.4
36059,2021-09-12,Nassau,NY,gps_residential,7.3
36059,2021-09-12,Nassau,NY,gps_away_from_home,-8
36103,2021-09-12,Suffolk,NY,gps_retail_and_recreation,0.1
36103,2021-09-12,Suffolk,NY,gps_grocery_and_pharmacy,2.6
36103,2021-09-12,Suffolk,NY,gps_parks,187
36103,2021-09-12,Suffolk,NY,gps_transit_stations,-8.6
36103,2021-09-12,Suffolk,NY,gps_workplaces,-28.9
36103,2021-09-12,Suffolk,NY,gps_residential,5.6
36103,2021-09-12,Suffolk,NY,gps_away_from_home,-6
36119,2021-09-12,Westchester,NY,gps_retail_and_recreation,-3.4
36119,2021-09-12,Westchester,NY,gps_grocery_and_pharmacy,0.9
36119,2021-09-12,Westchester,NY,gps_parks,73.3
36119,2021-09-12,Westchester,NY,gps_transit_stations,-27.7
36119,2021-09-12,Westchester,NY,gps_workplaces,-33.4
36119,2021-09-12,Westchester,NY,gps_residential,6.7
36119,2021-09-12,Westchester,NY,gps_away_from_home,-7.2
09001,2021-09-13,Fairfield,CT,gps_retail_and_recreation,-6.3
09001,2021-09-13,Fairfield,CT,gps_grocery_and_pharmacy,-2.4
09001,2021-09-13,Fairfield,CT,gps_parks,101
09001,2021-09-13,Fairfield,CT,gps_transit_stations,2.7
09001,2021-09-13,Fairfield,CT,gps_workplaces,-28.6
09001,2021-09-13,Fairfield,CT,gps_residential,3.7
09001,2021-09-13,Fairfield,CT,gps_away_from_home,-3.7
09003,2021-09-13,Hartford,CT,gps_retail_and_recreation,-4.6
09003,2021-09-13,Hartford,CT,gps_grocery_and_pharmacy,0.3
09003,2021-09-13,Hartford,CT,gps_parks,66.6
09003,2021-09-13,Hartford,CT,gps_transit_stations,-20.7
09003,2021-09-13,Hartford,CT,gps_workplaces,-26.7
09003,2021-09-13,Hartford,CT,gps_residential,4
09003,2021-09-13,Hartford,CT,gps_away_from_home,-4.1
09005,2021-09-13,Litchfield,CT,gps_retail_and_recreation,8.3
09005,2021-09-13,Litchfield,CT,gps_grocery_and_pharmacy,2.9
09005,2021-09-13,Litchfield,CT,gps_parks,91.4
09005,2021-09-13,Litchfield,CT,gps_transit_stations,NA
09005,2021-09-13,Litchfield,CT,gps_workplaces,-14.9
09005,2021-09-13,Litchfield,CT,gps_residential,2.1
09005,2021-09-13,Litchfield,CT,gps_away_from_home,-1.9
09009,2021-09-13,New Haven,CT,gps_retail_and_recreation,-4
09009,2021-09-13,New Haven,CT,gps_grocery_and_pharmacy,-0.9
09009,2021-09-13,New Haven,CT,gps_parks,51.6
09009,2021-09-13,New Haven,CT,gps_transit_stations,-6.9
09009,2021-09-13,New Haven,CT,gps_workplaces,-22
09009,2021-09-13,New Haven,CT,gps_residential,3
09009,2021-09-13,New Haven,CT,gps_away_from_home,-3
34003,2021-09-13,Bergen,NJ,gps_retail_and_recreation,-5.4
34003,2021-09-13,Bergen,NJ,gps_grocery_and_pharmacy,1.9
34003,2021-09-13,Bergen,NJ,gps_parks,112
34003,2021-09-13,Bergen,NJ,gps_transit_stations,-14.3
34003,2021-09-13,Bergen,NJ,gps_workplaces,-33.7
34003,2021-09-13,Bergen,NJ,gps_residential,6.3
34003,2021-09-13,Bergen,NJ,gps_away_from_home,-6.8
34017,2021-09-13,Hudson,NJ,gps_retail_and_recreation,-6.9
34017,2021-09-13,Hudson,NJ,gps_grocery_and_pharmacy,7
34017,2021-09-13,Hudson,NJ,gps_parks,86
34017,2021-09-13,Hudson,NJ,gps_transit_stations,-27.9
34017,2021-09-13,Hudson,NJ,gps_workplaces,-33.1
34017,2021-09-13,Hudson,NJ,gps_residential,5.9
34017,2021-09-13,Hudson,NJ,gps_away_from_home,-6.1
34025,2021-09-13,Monmouth,NJ,gps_retail_and_recreation,1.9
34025,2021-09-13,Monmouth,NJ,gps_grocery_and_pharmacy,7.9
34025,2021-09-13,Monmouth,NJ,gps_parks,184
34025,2021-09-13,Monmouth,NJ,gps_transit_stations,-10.4
34025,2021-09-13,Monmouth,NJ,gps_workplaces,-30
34025,2021-09-13,Monmouth,NJ,gps_residential,5.1
34025,2021-09-13,Monmouth,NJ,gps_away_from_home,-5.3
34027,2021-09-13,Morris,NJ,gps_retail_and_recreation,-11.3
34027,2021-09-13,Morris,NJ,gps_grocery_and_pharmacy,3.3
34027,2021-09-13,Morris,NJ,gps_parks,71.4
34027,2021-09-13,Morris,NJ,gps_transit_stations,-31.9
34027,2021-09-13,Morris,NJ,gps_workplaces,-34
34027,2021-09-13,Morris,NJ,gps_residential,6.7
34027,2021-09-13,Morris,NJ,gps_away_from_home,-7.1
36059,2021-09-13,Nassau,NY,gps_retail_and_recreation,-8.7
36059,2021-09-13,Nassau,NY,gps_grocery_and_pharmacy,-4.1
36059,2021-09-13,Nassau,NY,gps_parks,116
36059,2021-09-13,Nassau,NY,gps_transit_stations,-33.9
36059,2021-09-13,Nassau,NY,gps_workplaces,-32.3
36059,2021-09-13,Nassau,NY,gps_residential,5.7
36059,2021-09-13,Nassau,NY,gps_away_from_home,-6.1
36103,2021-09-13,Suffolk,NY,gps_retail_and_recreation,-1.4
36103,2021-09-13,Suffolk,NY,gps_grocery_and_pharmacy,2.3
36103,2021-09-13,Suffolk,NY,gps_parks,153
36103,2021-09-13,Suffolk,NY,gps_transit_stations,-7
36103,2021-09-13,Suffolk,NY,gps_workplaces,-22.7
36103,2021-09-13,Suffolk,NY,gps_residential,3.7
36103,2021-09-13,Suffolk,NY,gps_away_from_home,-3.8
36119,2021-09-13,Westchester,NY,gps_retail_and_recreation,-3.4
36119,2021-09-13,Westchester,NY,gps_grocery_and_pharmacy,1.1
36119,2021-09-13,Westchester,NY,gps_parks,65.9
36119,2021-09-13,Westchester,NY,gps_transit_stations,-24.3
36119,2021-09-13,Westchester,NY,gps_workplaces,-28.3
36119,2021-09-13,Westchester,NY,gps_residential,5.4
36119,2021-09-13,Westchester,NY,gps_away_from_home,-5.7
09001,2021-09-14,Fairfield,CT,gps_retail_and_recreation,-6.6
09001,2021-09-14,Fairfield,CT,gps_grocery_and_pharmacy,-2.9
09001,2021-09-14,Fairfield,CT,gps_parks,98.6
09001,2021-09-14,Fairfield,CT,gps_transit_stations,2.3
09001,2021-09-14,Fairfield,CT,gps_workplaces,-27.7
09001,2021-09-14,Fairfield,CT,gps_residential,3.4
09001,2021-09-14,Fairfield,CT,gps_away_from_home,-3.4
09003,2021-09-14,Hartford,CT,gps_retail_and_recreation,-4.7
09003,2021-09-14,Hartford,CT,gps_grocery_and_pharmacy,0.1
09003,2021-09-14,Hartford,CT,gps_parks,65.6
09003,2021-09-14,Hartford,CT,gps_transit_stations,-21.3
09003,2021-09-14,Hartford,CT,gps_workplaces,-26.3
09003,2021-09-14,Hartford,CT,gps_residential,4
09003,2021-09-14,Hartford,CT,gps_away_from_home,-4.1
09005,2021-09-14,Litchfield,CT,gps_retail_and_recreation,8.3
09005,2021-09-14,Litchfield,CT,gps_grocery_and_pharmacy,2.4
09005,2021-09-14,Litchfield,CT,gps_parks,93.9
09005,2021-09-14,Litchfield,CT,gps_transit_stations,NA
09005,2021-09-14,Litchfield,CT,gps_workplaces,-14.3
09005,2021-09-14,Litchfield,CT,gps_residential,2
09005,2021-09-14,Litchfield,CT,gps_away_from_home,-1.8
09009,2021-09-14,New Haven,CT,gps_retail_and_recreation,-4.3
09009,2021-09-14,New Haven,CT,gps_grocery_and_pharmacy,-1.6
09009,2021-09-14,New Haven,CT,gps_parks,50.6
09009,2021-09-14,New Haven,CT,gps_transit_stations,-7.7
09009,2021-09-14,New Haven,CT,gps_workplaces,-21.4
09009,2021-09-14,New Haven,CT,gps_residential,2.9
09009,2021-09-14,New Haven,CT,gps_away_from_home,-2.9
34003,2021-09-14,Bergen,NJ,gps_retail_and_recreation,-5.9
34003,2021-09-14,Bergen,NJ,gps_grocery_and_pharmacy,1.6
34003,2021-09-14,Bergen,NJ,gps_parks,112
34003,2021-09-14,Bergen,NJ,gps_transit_stations,-14.1
34003,2021-09-14,Bergen,NJ,gps_workplaces,-33
34003,2021-09-14,Bergen,NJ,gps_residential,6.1
34003,2021-09-14,Bergen,NJ,gps_away_from_home,-6.6
34017,2021-09-14,Hudson,NJ,gps_retail_and_recreation,-7.6
34017,2021-09-14,Hudson,NJ,gps_grocery_and_pharmacy,6.3
34017,2021-09-14,Hudson,NJ,gps_parks,86.3
34017,2021-09-14,Hudson,NJ,gps_transit_stations,-27.1
34017,2021-09-14,Hudson,NJ,gps_workplaces,-32.6
34017,2021-09-14,Hudson,NJ,gps_residential,5.9
34017,2021-09-14,Hudson,NJ,gps_away_from_home,-6.1
34025,2021-09-14,Monmouth,NJ,gps_retail_and_recreation,1
34025,2021-09-14,Monmouth,NJ,gps_grocery_and_pharmacy,7.3
34025,2021-09-14,Monmouth,NJ,gps_parks,176
34025,2021-09-14,Monmouth,NJ,gps_transit_stations,-11.4
34025,2021-09-14,Monmouth,NJ,gps_workplaces,-29.3
34025,2021-09-14,Monmouth,NJ,gps_residential,4.9
34025,2021-09-14,Monmouth,NJ,gps_away_from_home,-5
34027,2021-09-14,Morris,NJ,gps_retail_and_recreation,-12
34027,2021-09-14,Morris,NJ,gps_grocery_and_pharmacy,2.6
34027,2021-09-14,Morris,NJ,gps_parks,71.4
34027,2021-09-14,Morris,NJ,gps_transit_stations,-31.7
34027,2021-09-14,Morris,NJ,gps_workplaces,-33.3
34027,2021-09-14,Morris,NJ,gps_residential,6.6
34027,2021-09-14,Morris,NJ,gps_away_from_home,-7
36059,2021-09-14,Nassau,NY,gps_retail_and_recreation,-9
36059,2021-09-14,Nassau,NY,gps_grocery_and_pharmacy,-3.9
36059,2021-09-14,Nassau,NY,gps_parks,112
36059,2021-09-14,Nassau,NY,gps_transit_stations,-32.6
36059,2021-09-14,Nassau,NY,gps_workplaces,-31.1
36059,2021-09-14,Nassau,NY,gps_residential,5.1
36059,2021-09-14,Nassau,NY,gps_away_from_home,-5.6
36103,2021-09-14,Suffolk,NY,gps_retail_and_recreation,-2.4
36103,2021-09-14,Suffolk,NY,gps_grocery_and_pharmacy,1.9
36103,2021-09-14,Suffolk,NY,gps_parks,145
36103,2021-09-14,Suffolk,NY,gps_transit_stations,-7.4
36103,2021-09-14,Suffolk,NY,gps_workplaces,-22.1
36103,2021-09-14,Suffolk,NY,gps_residential,3.4
36103,2021-09-14,Suffolk,NY,gps_away_from_home,-3.5
36119,2021-09-14,Westchester,NY,gps_retail_and_recreation,-3.9
36119,2021-09-14,Westchester,NY,gps_grocery_and_pharmacy,0.7
36119,2021-09-14,Westchester,NY,gps_parks,65
36119,2021-09-14,Westchester,NY,gps_transit_stations,-23.7
36119,2021-09-14,Westchester,NY,gps_workplaces,-27.4
36119,2021-09-14,Westchester,NY,gps_residential,5.1
36119,2021-09-14,Westchester,NY,gps_away_from_home,-5.4
09001,2021-09-15,Fairfield,CT,gps_retail_and_recreation,-6.4
09001,2021-09-15,Fairfield,CT,gps_grocery_and_pharmacy,-3
09001,2021-09-15,Fairfield,CT,gps_parks,98
09001,2021-09-15,Fairfield,CT,gps_transit_stations,2
09001,2021-09-15,Fairfield,CT,gps_workplaces,-27.4
09001,2021-09-15,Fairfield,CT,gps_residential,3.3
09001,2021-09-15,Fairfield,CT,gps_away_from_home,-3.2
09003,2021-09-15,Hartford,CT,gps_retail_and_recreation,-4.3
